subject,condition,n_samples,non_gap_samples,non_gap_coverage,recognized_aoi_samples,sample_interval_s,fixation_events,condition_primary_pass,condition_pass_40,condition_pass_60,eye_included,conditions,min_coverage,total_events,eye_included_40,eye_included_60
202512091017,gravity,12961,12262.0,0.946068976159247,11016.0,0.0166666666669925,485.0,True,True,True,True,2,0.9427391211452176,913.0,True,True
202512091017,zero_gravity,14041,13237.0,0.9427391211452176,12006.0,0.0166666666669925,428.0,True,True,True,True,2,0.9427391211452176,913.0,True,True
202512091426,gravity,15986,13382.0,0.837107469035406,10790.0,0.0166666666669925,524.0,True,True,True,True,2,0.837107469035406,1078.0,True,True
202512091426,zero_gravity,16951,14299.0,0.8435490531532063,11358.0,0.0166666666669925,554.0,True,True,True,True,2,0.837107469035406,1078.0,True,True
202512091427,gravity,7278,6662.0,0.9153613630118164,4331.0,0.0333333333330188,289.0,True,True,True,True,2,0.9153613630118164,484.0,True,True
202512091427,zero_gravity,7034,6621.0,0.9412851862382712,2845.0,0.0333333333330188,195.0,True,True,True,True,2,0.9153613630118164,484.0,True,True
202512091436,gravity,14632,11363.0,0.7765855658829962,11207.0,0.0166666666669925,548.0,True,True,True,True,2,0.7339540657976412,1141.0,True,True
202512091436,zero_gravity,16110,11824.0,0.7339540657976412,11761.0,0.0166666666669925,593.0,True,True,True,True,2,0.7339540657976412,1141.0,True,True
202512091615,gravity,14703,13993.0,0.951710535264912,9997.0,0.0166666666669925,512.0,True,True,True,True,2,0.951710535264912,980.0,True,True
202512091615,zero_gravity,15101,14401.0,0.9536454539434476,8847.0,0.0166666666669925,468.0,True,True,True,True,2,0.951710535264912,980.0,True,True
202512091621,gravity,15536,14124.0,0.909114315139032,12412.0,0.0166666666669925,564.0,True,True,True,True,2,0.9054613935969869,1137.0,True,True
202512091621,zero_gravity,15930,14424.0,0.9054613935969869,12715.0,0.0166666666669925,573.0,True,True,True,True,2,0.9054613935969869,1137.0,True,True
202512091629,gravity,6866,5204.0,0.7579376638508593,3243.0,0.0333333333330188,256.0,True,True,True,True,2,0.7004029390850912,628.0,True,True
202512091629,zero_gravity,8438,5910.0,0.7004029390850912,5168.0,0.0333333333330188,372.0,True,True,True,True,2,0.7004029390850912,628.0,True,True
202512100952,gravity,12495,11548.0,0.9242096838735494,9006.0,0.0166666666669925,393.0,True,True,True,True,2,0.9107381136315752,834.0,True,True
202512100952,zero_gravity,14239,12968.0,0.9107381136315752,10335.0,0.0166666666669925,441.0,True,True,True,True,2,0.9107381136315752,834.0,True,True
202512101006,gravity,13952,12169.0,0.8722047018348624,10428.0,0.0166666666669925,490.0,True,True,True,True,2,0.8722047018348624,1021.0,True,True
202512101006,zero_gravity,14221,12434.0,0.874340763659377,10330.0,0.0166666666669925,531.0,True,True,True,True,2,0.8722047018348624,1021.0,True,True
202512101010,gravity,6844,6489.0,0.9481297486849796,4668.0,0.0333333333330188,268.0,True,True,True,True,2,0.9432863631070224,691.0,True,True
202512101010,zero_gravity,8587,8100.0,0.9432863631070224,6731.0,0.0333333333330188,423.0,True,True,True,True,2,0.9432863631070224,691.0,True,True
202512101424,gravity,15368,14257.0,0.9277069234773556,9915.0,0.0166666666669925,541.0,True,True,True,True,2,0.9242804600385311,1071.0,True,True
202512101424,zero_gravity,17129,15832.0,0.9242804600385311,9923.0,0.0166666666669925,530.0,True,True,True,True,2,0.9242804600385311,1071.0,True,True
202512101439,gravity,14067,12865.0,0.9145517878723252,10697.0,0.0166666666669925,515.0,True,True,True,True,2,0.9145517878723252,1048.0,True,True
202512101439,zero_gravity,14500,13631.0,0.9400689655172414,11206.0,0.0166666666669925,533.0,True,True,True,True,2,0.9145517878723252,1048.0,True,True
202512101615,gravity,14375,13282.0,0.9239652173913044,12228.0,0.0166666666669925,491.0,True,True,True,True,2,0.920211593564029,987.0,True,True
202512101615,zero_gravity,13611,12525.0,0.920211593564029,11083.0,0.0166666666669925,496.0,True,True,True,True,2,0.920211593564029,987.0,True,True
202512101623,gravity,15856,14487.0,0.9136604439959636,13185.0,0.0166666666669925,585.0,True,True,True,True,2,0.8887000314762354,1216.0,True,True
202512101623,zero_gravity,15885,14117.0,0.8887000314762354,12651.0,0.0166666666669925,631.0,True,True,True,True,2,0.8887000314762354,1216.0,True,True
202512101635,gravity,6426,4775.0,0.7430750077808901,4265.0,0.0333333333330188,270.0,True,True,True,True,2,0.7430750077808901,636.0,True,True
202512101635,zero_gravity,7844,6015.0,0.7668281489036206,5746.0,0.0333333333330188,366.0,True,True,True,True,2,0.7430750077808901,636.0,True,True
202512111013,gravity,13661,11327.0,0.8291486714003368,8375.0,0.0166666666669925,366.0,True,True,True,True,2,0.8228059203668959,731.0,True,True
202512111013,zero_gravity,14391,11841.0,0.8228059203668959,7967.0,0.0166666666669925,365.0,True,True,True,True,2,0.8228059203668959,731.0,True,True
202512111440,gravity,16395,15651.0,0.9546203110704484,11745.0,0.0166666666669925,549.0,True,True,True,True,2,0.9415576476341851,1001.0,True,True
202512111440,zero_gravity,16358,15402.0,0.9415576476341851,9766.0,0.0166666666669925,452.0,True,True,True,True,2,0.9415576476341851,1001.0,True,True
202512111443,gravity,13995,10165.0,0.7263308324401572,6140.0,0.0166666666669925,370.0,True,True,True,True,2,0.7046885934219734,553.0,True,True
202512111443,zero_gravity,17148,12084.0,0.7046885934219734,3423.0,0.0166666666669925,183.0,True,True,True,True,2,0.7046885934219734,553.0,True,True
202512111615,gravity,15202,14748.0,0.9701355084857256,11409.0,0.0166666666669925,453.0,True,True,True,True,2,0.9469962813596606,1018.0,True,True
202512111615,zero_gravity,19093,18081.0,0.9469962813596606,14009.0,0.0166666666669925,565.0,True,True,True,True,2,0.9469962813596606,1018.0,True,True
202512111620,gravity,13632,13212.0,0.9691901408450704,12037.0,0.0166666666669925,415.0,True,True,True,True,2,0.9691901408450704,886.0,True,True
202512111620,zero_gravity,15951,15593.0,0.9775562660648236,14673.0,0.0166666666669925,471.0,True,True,True,True,2,0.9691901408450704,886.0,True,True
202512120956,gravity,12978,10142.0,0.7814763445831407,8904.0,0.0166666666669925,382.0,True,True,True,True,2,0.7814763445831407,768.0,True,True
202512120956,zero_gravity,13966,11349.0,0.8126163540025777,9905.0,0.0166666666669925,386.0,True,True,True,True,2,0.7814763445831407,768.0,True,True
202512121004,gravity,14496,14067.0,0.9704056291390728,12306.0,0.0166666666669925,632.0,True,True,True,True,2,0.9704056291390728,1249.0,True,True
202512121004,zero_gravity,14805,14439.0,0.9752786220871328,12128.0,0.0166666666669925,617.0,True,True,True,True,2,0.9704056291390728,1249.0,True,True
202512121440,gravity,14939,14642.0,0.9801191512149408,11363.0,0.0166666666669925,555.0,True,True,True,True,2,0.9801191512149408,1114.0,True,True
202512121440,zero_gravity,16329,16056.0,0.9832812787065957,10827.0,0.0166666666669925,559.0,True,True,True,True,2,0.9801191512149408,1114.0,True,True
202512121611,gravity,13699,13297.0,0.9706547923206074,10921.0,0.0166666666669925,488.0,True,True,True,True,2,0.9560287811614216,973.0,True,True
202512121611,zero_gravity,13759,13154.0,0.9560287811614216,10817.0,0.0166666666669925,485.0,True,True,True,True,2,0.9560287811614216,973.0,True,True
202512121624,gravity,15002,14442.0,0.9626716437808291,11429.0,0.0166666666669925,585.0,True,True,True,True,2,0.9626716437808291,1147.0,True,True
202512121624,zero_gravity,15285,14813.0,0.9691200523388944,10958.0,0.0166666666669925,562.0,True,True,True,True,2,0.9626716437808291,1147.0,True,True
202512151424,gravity,13394,12573.0,0.9387038972674332,9313.0,0.0166666666669925,462.0,True,True,True,True,2,0.8824724809483488,1022.0,True,True
202512151424,zero_gravity,17715,15633.0,0.8824724809483488,12403.0,0.0166666666669925,560.0,True,True,True,True,2,0.8824724809483488,1022.0,True,True
202512151429,gravity,14117,13067.0,0.9256215909895872,11076.0,0.0166666666669925,505.0,True,True,True,True,2,0.9037854889589906,1014.0,True,True
202512151429,zero_gravity,15216,13752.0,0.9037854889589906,10083.0,0.0166666666669925,509.0,True,True,True,True,2,0.9037854889589906,1014.0,True,True
202512151449,gravity,8400,3426.0,0.4078571428571428,2662.0,0.0333333333330188,215.0,False,True,False,False,2,0.0682036503362151,227.0,False,False
202512151449,zero_gravity,8328,568.0,0.0682036503362151,128.0,0.0333333333330188,12.0,False,False,False,False,2,0.0682036503362151,227.0,False,False
202512151627,gravity,15199,14035.0,0.9234160142114612,10457.0,0.0166666666669925,489.0,True,True,True,True,2,0.9234160142114612,921.0,True,True
202512151627,zero_gravity,14615,13598.0,0.9304139582620596,9539.0,0.0166666666669925,432.0,True,True,True,True,2,0.9234160142114612,921.0,True,True
202512160951,gravity,15700,12636.0,0.8048407643312102,10456.0,0.0166666666669925,577.0,True,True,True,True,2,0.7714586298657096,1064.0,True,True
202512160951,zero_gravity,16159,12466.0,0.7714586298657096,8811.0,0.0166666666669925,487.0,True,True,True,True,2,0.7714586298657096,1064.0,True,True
202512161010,gravity,13348,9694.0,0.7262511237638598,9756.0,0.0166666666669925,565.0,True,True,True,True,2,0.7262511237638598,1133.0,True,True
202512161010,zero_gravity,13926,10188.0,0.7315812149935372,8801.0,0.0166666666669925,568.0,True,True,True,True,2,0.7262511237638598,1133.0,True,True
202512161427,gravity,14006,11046.0,0.7886620019991433,10695.0,0.0166666666669925,504.0,True,True,True,True,2,0.7886620019991433,993.0,True,True
202512161427,zero_gravity,14010,11600.0,0.8279800142755175,10632.0,0.0166666666669925,489.0,True,True,True,True,2,0.7886620019991433,993.0,True,True
202512161429,gravity,14609,13917.0,0.952631939215552,10287.0,0.0166666666669925,490.0,True,True,True,True,2,0.9411840164197294,986.0,True,True
202512161429,zero_gravity,15591,14674.0,0.9411840164197294,9879.0,0.0166666666669925,496.0,True,True,True,True,2,0.9411840164197294,986.0,True,True
202512161433,gravity,7209,0.0,0.0,0.0,0.0333333333330188,0.0,False,False,False,False,2,0.0,0.0,False,False
202512161433,zero_gravity,7618,0.0,0.0,0.0,0.0333333333330188,0.0,False,False,False,False,2,0.0,0.0,False,False
202512161604,gravity,13751,12952.0,0.94189513489928,10766.0,0.0166666666669925,509.0,True,True,True,True,2,0.94189513489928,1024.0,True,True
202512161604,zero_gravity,14288,13569.0,0.949678051511758,11906.0,0.0166666666669925,515.0,True,True,True,True,2,0.94189513489928,1024.0,True,True
202512161620,gravity,7980,7228.0,0.9057644110275688,6422.0,0.0333333333330188,325.0,True,True,True,True,2,0.9057644110275688,582.0,True,True
202512161620,zero_gravity,6520,5972.0,0.9159509202453988,5675.0,0.0333333333330188,257.0,True,True,True,True,2,0.9057644110275688,582.0,True,True
202512171000,gravity,6272,4306.0,0.6865433673469388,3760.0,0.0333333333330188,265.0,True,True,True,True,2,0.6546196884923635,545.0,True,True
202512171000,zero_gravity,6613,4329.0,0.6546196884923635,4014.0,0.0333333333330188,280.0,True,True,True,True,2,0.6546196884923635,545.0,True,True
202512171004,gravity,13572,12798.0,0.9429708222811672,11199.0,0.0166666666669925,516.0,True,True,True,True,2,0.9429708222811672,1090.0,True,True
202512171004,zero_gravity,14989,14193.0,0.9468943892187603,11912.0,0.0166666666669925,574.0,True,True,True,True,2,0.9429708222811672,1090.0,True,True
202512171013,gravity,13310,12860.0,0.966190833959429,11573.0,0.0166666666669925,465.0,True,True,True,True,2,0.9649322123759752,881.0,True,True
202512171013,zero_gravity,13203,12740.0,0.9649322123759752,11751.0,0.0166666666669925,416.0,True,True,True,True,2,0.9649322123759752,881.0,True,True
202512171417,gravity,6380,5883.0,0.9221003134796238,5623.0,0.0333333333330188,238.0,True,True,True,True,2,0.8976936723832052,539.0,True,True
202512171417,zero_gravity,6764,6072.0,0.8976936723832052,5827.0,0.0333333333330188,301.0,True,True,True,True,2,0.8976936723832052,539.0,True,True
202512171421,gravity,12581,12055.0,0.9581909228201256,9967.0,0.0166666666669925,410.0,True,True,True,True,2,0.9355224773730272,811.0,True,True
202512171421,zero_gravity,13369,12507.0,0.9355224773730272,9727.0,0.0166666666669925,401.0,True,True,True,True,2,0.9355224773730272,811.0,True,True
202512171423,gravity,14273,13768.0,0.964618510474322,11064.0,0.0166666666669925,455.0,True,True,True,True,2,0.9503295027503948,1016.0,True,True
202512171423,zero_gravity,18361,17449.0,0.9503295027503948,14607.0,0.0166666666669925,561.0,True,True,True,True,2,0.9503295027503948,1016.0,True,True
202512171627,gravity,13741,12460.0,0.9067753438614364,11979.0,0.0166666666669925,487.0,True,True,True,True,2,0.9067753438614364,944.0,True,True
202512171627,zero_gravity,13733,12578.0,0.915896016893614,11892.0,0.0166666666669925,457.0,True,True,True,True,2,0.9067753438614364,944.0,True,True
202512171628,gravity,13576,12762.0,0.940041249263406,11240.0,0.0166666666669925,652.0,True,True,True,True,2,0.9382483519440332,1446.0,True,True
202512171628,zero_gravity,14866,13948.0,0.9382483519440332,12992.0,0.0166666666669925,794.0,True,True,True,True,2,0.9382483519440332,1446.0,True,True
202512180956,gravity,14170,9007.0,0.6356386732533521,8386.0,0.0166666666669925,412.0,True,True,True,True,2,0.6356386732533521,969.0,True,True
202512180956,zero_gravity,15275,10396.0,0.6805891980360066,10335.0,0.0166666666669925,557.0,True,True,True,True,2,0.6356386732533521,969.0,True,True
202512180957,gravity,14972,12437.0,0.8306839433609404,10789.0,0.0166666666669925,491.0,True,True,True,True,2,0.8306839433609404,1133.0,True,True
202512180957,zero_gravity,17941,15200.0,0.8472214480798171,13438.0,0.0166666666669925,642.0,True,True,True,True,2,0.8306839433609404,1133.0,True,True
202512181416,gravity,15930,14054.0,0.8822347771500314,10602.0,0.0166666666669925,616.0,True,True,True,True,2,0.8822347771500314,1226.0,True,True
202512181416,zero_gravity,15960,14154.0,0.8868421052631579,9997.0,0.0166666666669925,610.0,True,True,True,True,2,0.8822347771500314,1226.0,True,True
202512181429,gravity,7658,2.0,0.0002611647949856,0.0,0.0333333333330188,0.0,False,False,False,False,2,0.0002611647949856,6.0,False,False
202512181429,zero_gravity,7351,63.0,0.008570262549313,66.0,0.0333333333330188,6.0,False,False,False,False,2,0.0002611647949856,6.0,False,False
202512181505,gravity,12104,10910.0,0.9013549239920688,6294.0,0.0166666666669925,279.0,True,True,True,True,2,0.8849243016561233,523.0,True,True
202512181505,zero_gravity,14069,12450.0,0.8849243016561233,5131.0,0.0166666666669925,244.0,True,True,True,True,2,0.8849243016561233,523.0,True,True
202512181622,gravity,11199,10043.0,0.8967764979015983,8462.0,0.0333333333330188,575.0,True,True,True,True,2,0.8967237079714507,1061.0,True,True
202512181622,zero_gravity,11629,10428.0,0.8967237079714507,6832.0,0.0333333333330188,486.0,True,True,True,True,2,0.8967237079714507,1061.0,True,True
202512191005,gravity,12409,11370.0,0.9162704488677572,10862.0,0.0166666666669925,439.0,True,True,True,True,2,0.8998634501593081,917.0,True,True
202512191005,zero_gravity,13182,11862.0,0.8998634501593081,11351.0,0.0166666666669925,478.0,True,True,True,True,2,0.8998634501593081,917.0,True,True
202512191420,gravity,14719,14039.0,0.9538012093212854,11021.0,0.0166666666669925,545.0,True,True,True,True,2,0.9381793478260868,1067.0,True,True
202512191420,zero_gravity,14720,13810.0,0.9381793478260868,10916.0,0.0166666666669925,522.0,True,True,True,True,2,0.9381793478260868,1067.0,True,True
202512191437,gravity,8098,4727.0,0.5837243763892319,4144.0,0.0333333333330188,390.0,True,True,False,True,2,0.574715649104458,718.0,True,False
202512191437,zero_gravity,7649,4396.0,0.574715649104458,4110.0,0.0333333333330188,328.0,True,True,False,True,2,0.574715649104458,718.0,True,False
202512191555,gravity,15497,13705.0,0.8843647157514357,11302.0,0.0166666666669925,520.0,True,True,True,True,2,0.8060486522024983,1068.0,True,True
202512191555,zero_gravity,16731,13486.0,0.8060486522024983,11720.0,0.0166666666669925,548.0,True,True,True,True,2,0.8060486522024983,1068.0,True,True
202512221005,gravity,14848,12662.0,0.8527747844827587,11038.0,0.0166666666669925,482.0,True,True,True,True,2,0.8399848206944532,1010.0,True,True
202512221005,zero_gravity,15811,13281.0,0.8399848206944532,11826.0,0.0166666666669925,528.0,True,True,True,True,2,0.8399848206944532,1010.0,True,True
202512221010,gravity,15359,11720.0,0.7630705124031513,8773.0,0.0166666666669925,550.0,True,True,True,True,2,0.7630705124031513,1063.0,True,True
202512221010,zero_gravity,15019,12308.0,0.819495305945802,8848.0,0.0166666666669925,513.0,True,True,True,True,2,0.7630705124031513,1063.0,True,True
202512221011,gravity,7692,3315.0,0.4309672386895475,2472.0,0.0333333333330188,276.0,False,True,False,False,2,0.4309672386895475,754.0,True,False
202512221011,zero_gravity,8092,4607.0,0.569327731092437,4681.0,0.0333333333330188,478.0,True,True,False,False,2,0.4309672386895475,754.0,True,False
202512221421,gravity,7426,823.0,0.1108268246700781,705.0,0.0333333333330188,71.0,False,False,False,False,2,0.1031877213695395,126.0,False,False
202512221421,zero_gravity,8470,874.0,0.1031877213695395,664.0,0.0333333333330188,55.0,False,False,False,False,2,0.1031877213695395,126.0,False,False
202512221602,gravity,6795,5964.0,0.8777041942604856,4985.0,0.0333333333330188,345.0,True,True,True,True,2,0.8251517550804962,668.0,True,True
202512221602,zero_gravity,7578,6253.0,0.8251517550804962,5255.0,0.0333333333330188,323.0,True,True,True,True,2,0.8251517550804962,668.0,True,True
202512221616,gravity,15432,14231.0,0.9221747019180924,11911.0,0.0166666666669925,633.0,True,True,True,True,2,0.9221747019180924,1281.0,True,True
202512221616,zero_gravity,15944,14874.0,0.9328901154039136,12260.0,0.0166666666669925,648.0,True,True,True,True,2,0.9221747019180924,1281.0,True,True
202512221617,gravity,15356,14219.0,0.9259572805418078,10535.0,0.0166666666669925,433.0,True,True,True,True,2,0.9259572805418078,943.0,True,True
202512221617,zero_gravity,15671,14939.0,0.9532895156658796,11821.0,0.0166666666669925,510.0,True,True,True,True,2,0.9259572805418078,943.0,True,True
202512221633,gravity,7526,4574.0,0.607759766144034,4170.0,0.0333333333330188,359.0,True,True,True,True,2,0.607759766144034,715.0,True,True
202512221633,zero_gravity,7479,4607.0,0.6159914427062442,4552.0,0.0333333333330188,356.0,True,True,True,True,2,0.607759766144034,715.0,True,True
202512230948,gravity,7267,6603.0,0.9086280445851108,5729.0,0.0333333333330188,359.0,True,True,True,True,2,0.8863962436415808,737.0,True,True
202512230948,zero_gravity,7667,6796.0,0.8863962436415808,6297.0,0.0333333333330188,378.0,True,True,True,True,2,0.8863962436415808,737.0,True,True
202512231002,gravity,6348,0.0,0.0,0.0,0.0333333333330188,0.0,False,False,False,False,2,0.0,0.0,False,False
202512231002,zero_gravity,6795,0.0,0.0,0.0,0.0333333333330188,0.0,False,False,False,False,2,0.0,0.0,False,False
202512231014,gravity,15578,14336.0,0.9202721787135704,12266.0,0.0166666666669925,517.0,True,True,True,True,2,0.8992100912375237,1084.0,True,True
202512231014,zero_gravity,16331,14685.0,0.8992100912375237,12555.0,0.0166666666669925,567.0,True,True,True,True,2,0.8992100912375237,1084.0,True,True
202512231432,gravity,6584,6094.0,0.925577156743621,3391.0,0.0333333333330188,176.0,True,True,True,True,2,0.916026625704045,422.0,True,True
202512231432,zero_gravity,7812,7156.0,0.916026625704045,4394.0,0.0333333333330188,246.0,True,True,True,True,2,0.916026625704045,422.0,True,True
202512231610,gravity,8252,7024.0,0.8511875908870576,4924.0,0.0333333333330188,360.0,True,True,True,True,2,0.8511875908870576,624.0,True,True
202512231610,zero_gravity,7737,6812.0,0.8804446167765284,3787.0,0.0333333333330188,264.0,True,True,True,True,2,0.8511875908870576,624.0,True,True
202512231626,gravity,14433,13591.0,0.941661470241807,10508.0,0.0166666666669925,404.0,True,True,True,True,2,0.920342881037006,806.0,True,True
202512231626,zero_gravity,14349,13206.0,0.920342881037006,9703.0,0.0166666666669925,402.0,True,True,True,True,2,0.920342881037006,806.0,True,True
202512241001,gravity,6590,5784.0,0.8776934749620637,5291.0,0.0333333333330188,292.0,True,True,True,True,2,0.8379895394820768,644.0,True,True
202512241001,zero_gravity,7839,6569.0,0.8379895394820768,6075.0,0.0333333333330188,352.0,True,True,True,True,2,0.8379895394820768,644.0,True,True
202512241020,gravity,12308,10595.0,0.8608222294442639,10246.0,0.0166666666669925,542.0,True,True,True,True,2,0.8608222294442639,1180.0,True,True
202512241020,zero_gravity,14433,12813.0,0.8877572230305549,12437.0,0.0166666666669925,638.0,True,True,True,True,2,0.8608222294442639,1180.0,True,True
202512241031,zero_gravity,526,417.0,0.7927756653992395,292.0,0.0166666666669925,17.0,True,True,True,False,1,0.7927756653992395,17.0,True,True
202512241428,gravity,13882,12926.0,0.9311338423858234,10267.0,0.0166666666669925,470.0,True,True,True,True,2,0.9077624966939964,1030.0,True,True
202512241428,zero_gravity,15124,13729.0,0.9077624966939964,11195.0,0.0166666666669925,560.0,True,True,True,True,2,0.9077624966939964,1030.0,True,True
202512241429,gravity,13272,12137.0,0.9144816154309824,9647.0,0.0166666666669925,464.0,True,True,True,True,2,0.9144816154309824,1013.0,True,True
202512241429,zero_gravity,15096,13808.0,0.9146793852676206,10957.0,0.0166666666669925,549.0,True,True,True,True,2,0.9144816154309824,1013.0,True,True
202512241442,gravity,7834,5910.0,0.7544038805208068,4937.0,0.0333333333330188,305.0,True,True,True,True,2,0.7544038805208068,633.0,True,True
202512241442,zero_gravity,8153,6590.0,0.8082914264687845,5564.0,0.0333333333330188,328.0,True,True,True,True,2,0.7544038805208068,633.0,True,True
202512241627,gravity,15090,14029.0,0.929688535453943,10991.0,0.0166666666669925,527.0,True,True,True,True,2,0.929688535453943,996.0,True,True
202512241627,zero_gravity,16838,15702.0,0.9325335550540444,9554.0,0.0166666666669925,469.0,True,True,True,True,2,0.929688535453943,996.0,True,True
202512241647,gravity,6918,5638.0,0.8149754264238219,4133.0,0.0333333333330188,301.0,True,True,True,True,2,0.8149754264238219,551.0,True,True
202512241647,zero_gravity,7011,5766.0,0.8224219084296106,3308.0,0.0333333333330188,250.0,True,True,True,True,2,0.8149754264238219,551.0,True,True
202512250951,gravity,14427,13669.0,0.9474596243155196,12841.0,0.0166666666669925,576.0,True,True,True,True,2,0.9378448447783022,1214.0,True,True
202512250951,zero_gravity,15043,14108.0,0.9378448447783022,13699.0,0.0166666666669925,638.0,True,True,True,True,2,0.9378448447783022,1214.0,True,True
202512250959,gravity,3667,1742.0,0.4750477229342787,1231.0,0.0333333333330188,89.0,False,True,False,False,2,0.4750477229342787,257.0,True,False
202512250959,zero_gravity,3417,2762.0,0.8083113842551947,2195.0,0.0333333333330188,168.0,True,True,True,False,2,0.4750477229342787,257.0,True,False
202512251423,gravity,6748,6062.0,0.8983402489626556,4852.0,0.0333333333330188,266.0,True,True,True,True,2,0.8863120143454871,628.0,True,True
202512251423,zero_gravity,8365,7414.0,0.8863120143454871,5832.0,0.0333333333330188,362.0,True,True,True,True,2,0.8863120143454871,628.0,True,True
202512251432,gravity,16651,7823.0,0.4698216323343943,6719.0,0.0166666666669925,365.0,False,True,False,False,2,0.4698216323343943,1082.0,True,False
202512251432,zero_gravity,17053,13833.0,0.8111769190171817,12388.0,0.0166666666669925,717.0,True,True,True,False,2,0.4698216323343943,1082.0,True,False
202512251615,gravity,6652,2672.0,0.4016837041491281,2248.0,0.0333333333330756,146.0,False,True,False,False,2,0.4016837041491281,442.0,True,False
202512251615,zero_gravity,7786,5023.0,0.6451322887233496,4377.0,0.0333333333330756,296.0,True,True,True,False,2,0.4016837041491281,442.0,True,False
202512251624,gravity,13702,10330.0,0.7539045394832871,9659.0,0.0166666666669925,510.0,True,True,True,True,2,0.7539045394832871,1024.0,True,True
202512251624,zero_gravity,13909,10677.0,0.7676324681860666,10017.0,0.0166666666669925,514.0,True,True,True,True,2,0.7539045394832871,1024.0,True,True
202512260959,gravity,7768,5036.0,0.6483007209062822,4295.0,0.0333333333330188,355.0,True,True,True,True,2,0.597036328871893,706.0,True,False
202512260959,zero_gravity,8368,4996.0,0.597036328871893,4527.0,0.0333333333330188,351.0,True,True,False,True,2,0.597036328871893,706.0,True,False
202512261002,gravity,15430,12782.0,0.8283862605314323,10457.0,0.0166666666669925,540.0,True,True,True,True,2,0.8096306068601583,1040.0,True,True
202512261002,zero_gravity,15160,12274.0,0.8096306068601583,10234.0,0.0166666666669925,500.0,True,True,True,True,2,0.8096306068601583,1040.0,True,True
202512261030,gravity,5927,5279.0,0.8906698160958326,4890.0,0.0333333333330188,273.0,True,True,True,True,2,0.8400402414486922,555.0,True,True
202512261030,zero_gravity,6958,5845.0,0.8400402414486922,5440.0,0.0333333333330188,282.0,True,True,True,True,2,0.8400402414486922,555.0,True,True
202512261422,gravity,6797,5749.0,0.845814329851405,4984.0,0.0333333333330188,314.0,True,True,True,True,2,0.8449823225455534,740.0,True,True
202512261422,zero_gravity,7354,6214.0,0.8449823225455534,5955.0,0.0333333333330188,426.0,True,True,True,True,2,0.8449823225455534,740.0,True,True
202512261436,gravity,13862,13275.0,0.9576540181791948,11740.0,0.0166666666669925,478.0,True,True,True,True,2,0.9545655329084368,956.0,True,True
202512261436,zero_gravity,15847,15127.0,0.9545655329084368,11871.0,0.0166666666669925,478.0,True,True,True,True,2,0.9545655329084368,956.0,True,True
202512261555,gravity,2504,1992.0,0.7955271565495208,1677.0,0.0333333333330188,108.0,True,True,True,True,2,0.7955271565495208,198.0,True,True
202512261555,zero_gravity,2401,1919.0,0.7992503123698459,1529.0,0.0333333333330188,90.0,True,True,True,True,2,0.7955271565495208,198.0,True,True
202512261625,gravity,14624,12931.0,0.8842314004376368,11345.0,0.0166666666669925,409.0,True,True,True,True,2,0.8442478948324953,869.0,True,True
202512261625,zero_gravity,16507,13936.0,0.8442478948324953,11553.0,0.0166666666669925,460.0,True,True,True,True,2,0.8442478948324953,869.0,True,True
202512291041,gravity,14860,13279.0,0.893606998654105,11455.0,0.0166666666669925,690.0,True,True,True,True,2,0.893606998654105,1389.0,True,True
202512291041,zero_gravity,16013,14412.0,0.9000187347779929,11837.0,0.0166666666669925,699.0,True,True,True,True,2,0.893606998654105,1389.0,True,True
202512291431,gravity,8123,827.0,0.1018096762279945,626.0,0.0333333333330188,52.0,False,False,False,False,2,0.0004634636181059,52.0,False,False
202512291431,zero_gravity,6473,3.0,0.0004634636181059,0.0,0.0333333333330188,0.0,False,False,False,False,2,0.0004634636181059,52.0,False,False
202512291432,gravity,15167,12016.0,0.7922463242566098,9404.0,0.0166666666669925,505.0,True,True,True,True,2,0.7758356873822976,1045.0,True,True
202512291432,zero_gravity,16992,13183.0,0.7758356873822976,9305.0,0.0166666666669925,540.0,True,True,True,True,2,0.7758356873822976,1045.0,True,True
202512291441,gravity,6743,6421.0,0.9522467744327452,5161.0,0.0333333333330188,298.0,True,True,True,True,2,0.916866028708134,593.0,True,True
202512291441,zero_gravity,6688,6132.0,0.916866028708134,4987.0,0.0333333333330188,295.0,True,True,True,True,2,0.916866028708134,593.0,True,True
202512291612,gravity,7914,5813.0,0.734521101844832,5359.0,0.0333333333330188,308.0,True,True,True,True,2,0.6938520871143375,686.0,True,True
202512291612,zero_gravity,8816,6117.0,0.6938520871143375,5911.0,0.0333333333330188,378.0,True,True,True,True,2,0.6938520871143375,686.0,True,True
202512300954,gravity,6553,5812.0,0.8869220204486494,5028.0,0.0333333333330188,376.0,True,True,True,True,2,0.8869220204486494,742.0,True,True
202512300954,zero_gravity,8061,7247.0,0.8990199727081007,5054.0,0.0333333333330188,366.0,True,True,True,True,2,0.8869220204486494,742.0,True,True
202512301037,gravity,15139,10334.0,0.6826078340709426,6730.0,0.0166666666669925,339.0,True,True,True,False,2,0.2726969737368351,397.0,False,False
202512301037,zero_gravity,15002,4091.0,0.2726969737368351,970.0,0.0166666666669925,58.0,False,False,False,False,2,0.2726969737368351,397.0,False,False
202512301413,gravity,7285,6606.0,0.9067947838023336,5592.0,0.0333333333330188,368.0,True,True,True,True,2,0.9067947838023336,696.0,True,True
