subject,condition,dyad,count,total_transitions,rate,dyad_total,spam_included,m_minus_2sd_threshold,auc
202511171621,gravity,ball_MED->ball_LONG,113,588,0.1921768707482993,1248,True,431.1657434710614,0.74609375
202511171621,gravity,ball_MED->position_MED,11,588,0.01870748299319728,1248,True,431.1657434710614,0.74609375
202511171621,gravity,ball_MED->position_LONG,5,588,0.008503401360544218,1248,True,431.1657434710614,0.74609375
202511171621,gravity,ball_LONG->ball_MED,108,588,0.1836734693877551,1248,True,431.1657434710614,0.74609375
202511171621,gravity,ball_LONG->ball_LONG,92,588,0.1564625850340136,1248,True,431.1657434710614,0.74609375
202511171621,gravity,ball_LONG->position_MED,11,588,0.01870748299319728,1248,True,431.1657434710614,0.74609375
202511171621,gravity,ball_LONG->position_LONG,17,588,0.02891156462585034,1248,True,431.1657434710614,0.74609375
202511171621,gravity,position_MED->ball_MED,7,588,0.011904761904761904,1248,True,431.1657434710614,0.74609375
202511171621,gravity,position_MED->ball_LONG,4,588,0.006802721088435374,1248,True,431.1657434710614,0.74609375
202511171621,gravity,position_MED->position_MED,18,588,0.030612244897959183,1248,True,431.1657434710614,0.74609375
202511171621,gravity,position_MED->position_LONG,22,588,0.03741496598639456,1248,True,431.1657434710614,0.74609375
202511171621,gravity,position_LONG->ball_MED,13,588,0.022108843537414966,1248,True,431.1657434710614,0.74609375
202511171621,gravity,position_LONG->ball_LONG,20,588,0.034013605442176874,1248,True,431.1657434710614,0.74609375
202511171621,gravity,position_LONG->position_MED,11,588,0.01870748299319728,1248,True,431.1657434710614,0.74609375
202511171621,gravity,position_LONG->position_LONG,5,588,0.008503401360544218,1248,True,431.1657434710614,0.74609375
202511171621,zero_gravity,ball_MED->ball_MED,144,660,0.21818181818181817,1248,True,431.1657434710614,0.7548387096774194
202511171621,zero_gravity,ball_MED->ball_LONG,98,660,0.1484848484848485,1248,True,431.1657434710614,0.7548387096774194
202511171621,zero_gravity,ball_MED->position_MED,13,660,0.019696969696969695,1248,True,431.1657434710614,0.7548387096774194
202511171621,zero_gravity,ball_MED->position_LONG,12,660,0.01818181818181818,1248,True,431.1657434710614,0.7548387096774194
202511171621,zero_gravity,ball_LONG->ball_MED,110,660,0.16666666666666666,1248,True,431.1657434710614,0.7548387096774194
202511171621,zero_gravity,ball_LONG->ball_LONG,84,660,0.12727272727272726,1248,True,431.1657434710614,0.7548387096774194
202511171621,zero_gravity,ball_LONG->position_MED,7,660,0.010606060606060607,1248,True,431.1657434710614,0.7548387096774194
202511171621,zero_gravity,ball_LONG->position_LONG,11,660,0.016666666666666666,1248,True,431.1657434710614,0.7548387096774194
202511171621,zero_gravity,position_MED->ball_MED,6,660,0.00909090909090909,1248,True,431.1657434710614,0.7548387096774194
