subject,condition,region,total_fixation_time,fixation_count,mean_fixation_time,fixation_time_ratio,fixation_time_ratio_logit,total_fixation_time_log1p,fixation_count_log1p,mean_fixation_time_log1p
202512101615,zero_gravity,ball,107.01666666678375,363,0.29481175390298553,0.6582940332172554,0.6557010694868144,4.682285536206699,5.8971538676367405,0.25836532080368424
202512101615,zero_gravity,position,55.550000000032696,133,0.41766917293257666,0.3417059667827446,-0.6557010694868141,4.035125202562708,4.897839799950911,0.3490140954827858
202512101623,gravity,ball,140.26666666681302,455,0.30827838827870996,0.7366301969365923,1.0285268583477014,4.950649357167125,6.1224928095143865,0.2687120654643018
202512101623,gravity,position,50.15000000003951,130,0.38576923076953473,0.26336980306340774,-1.0285268583477016,3.934762492398408,4.875197323201151,0.3262553867387392
202512101623,zero_gravity,ball,103.86666666679952,373,0.2784629133158164,0.6001540832049306,0.40610716270485925,4.652689701957335,5.924255797414532,0.2456585073626368
202512101623,zero_gravity,position,69.20000000008855,258,0.2682170542639091,0.3998459167950695,-0.406107162704859,4.251348311033027,5.556828061699537,0.23761201980724522
202512101635,gravity,ball,104.86666666659434,237,0.4424753867788791,0.9335311572700769,2.6422410317639438,4.662180440704188,5.472270673671475,0.3663606563629532
202512101635,gravity,position,7.466666666655839,33,0.22626262626229815,0.06646884272992314,-2.6422410317639438,2.1361368853551026,3.5263605246161616,0.20397102849054038
202512101635,zero_gravity,ball,151.3999999998889,347,0.43631123919276343,0.9742599742599733,3.633630979883421,5.026508643251817,5.8522024797744745,0.3620781875261613
202512101635,zero_gravity,position,3.9999999999972142,19,0.21052631578932707,0.025740025740026675,-3.6336309798834208,1.6094379124335434,2.995732273553991,0.1910552367625881
202512111013,gravity,ball,94.9000000000886,276,0.34384057971046594,0.7919332406118921,1.3366181093031417,4.563305981890316,5.6240175061873385,0.295531618778634
202512111013,gravity,position,24.933333333367045,90,0.2770370370374116,0.2080667593881079,-1.3366181093031417,3.255529142517536,4.51085950651685,0.2445425797914566
202512111013,zero_gravity,ball,75.60000000008517,253,0.29881422924934853,0.6691252397109018,0.704231310887515,4.338597076747657,5.537334267018537,0.2614517168759067
202512111013,zero_gravity,position,37.38333333337039,112,0.33377976190509273,0.3308747602890982,-0.7042313108875151,3.64762333759955,4.727387818712341,0.2880168378404145
202512111440,gravity,ball,161.9833333335077,506,0.32012516469072666,0.944325689856213,2.8309522947889976,5.093647946091244,6.2285110035911835,0.2777265538383819
202512111440,gravity,position,9.55000000000774,43,0.22209302325599395,0.05567431014378703,-2.830952294788997,2.356125859922809,3.784189633918261,0.200564981629545
202512111440,zero_gravity,ball,74.43333333342957,272,0.2736519607846675,0.530845120646684,0.12353735673751975,4.323249263972658,5.60947179518496,0.24188833363054676
202512111440,zero_gravity,position,65.78333333340106,180,0.36546296296333924,0.46915487935331607,-0.12353735673751959,4.201453548415058,5.198497031265826,0.31149353813890535
202512111443,gravity,ball,53.38333333343226,296,0.1803490990994333,0.7746070133011771,1.2345103349240758,3.9960577343730392,5.6937321388027,0.16581024141800452
202512111443,gravity,position,15.533333333354221,74,0.20990990991019218,0.22539298669882296,-1.2345103349240756,2.8053785450640354,4.31748811353631,0.19054590221709106
202512111443,zero_gravity,ball,25.46666666671223,133,0.1914786967421972,0.7025287356322907,0.8593686752260762,3.275886079586702,4.897839799950911,0.17519513803651762
202512111443,zero_gravity,position,10.783333333347116,50,0.2156666666669423,0.2974712643677093,-0.8593686752260762,2.4666861036756416,3.9318256327243257,0.19529262315866022
202512111615,gravity,ball,137.9333333334543,356,0.38745318352093905,0.8158517350157538,1.488491420076519,4.9339942017719185,5.877735781779639,0.3274698244626613
202512111615,gravity,position,31.13333333336459,97,0.320962199313037,0.1841482649842462,-1.488491420076519,3.469893912949363,4.584967478670572,0.27836040992488886
202512111615,zero_gravity,ball,124.05000000011773,359,0.3455431754877931,0.610933267668079,0.45123685767085975,4.8287136573245695,5.886104031450156,0.29679777947548347
202512111615,zero_gravity,position,79.00000000006935,206,0.38349514563140463,0.389066732331921,-0.4512368576708598,4.382026634674748,5.332718793265369,0.3246130114793128
202512111620,gravity,ball,122.78333333343255,313,0.3922790202346088,0.681372549019656,0.7600866632352766,4.818532725447997,5.749392985908253,0.3309419873965383
202512111620,gravity,position,57.41666666670031,102,0.562908496732356,0.31862745098034395,-0.7600866632352766,4.067601237247166,4.634728988229636,0.4465485063681925
202512111620,zero_gravity,ball,201.06666666680815,430,0.4675968992251352,0.9059777711024436,2.265483538587816,5.308597675956293,6.066108090103747,0.3836263006765993
202512111620,zero_gravity,position,20.866666666678782,41,0.5089430894311898,0.09402222889755636,-2.2654835385878163,3.084963407282488,3.7376696182833684,0.41140946497987857
202512120956,gravity,ball,116.83333333343495,323,0.3617131062954642,0.8942467151422171,2.1348728248931246,4.76927119666938,5.780743515792329,0.30874354405284354
202512120956,gravity,position,13.81666666668167,59,0.23418079096070626,0.1057532848577829,-2.1348728248931246,2.6957526732928163,4.0943445622221,0.21040742282382177
202512120956,zero_gravity,ball,140.88333333344235,358,0.39352886405989485,0.9508436445444128,2.9623434918329288,4.955005123662724,5.883322388488279,0.33183928108013366
202512120956,zero_gravity,position,7.283333333341943,28,0.2601190476193551,0.049156355455587136,-2.962343491832929,2.1142454638755677,3.367295829986474,0.23120619873780457
202512121004,gravity,ball,142.51666666683997,535,0.26638629283521487,0.7974447449408298,1.3703998331024285,4.9664511724752725,6.284134161070802,0.23616740580152656
202512121004,gravity,position,36.200000000033185,97,0.3731958762890019,0.20255525505917016,-1.3703998331024285,3.616308761279993,4.584967478670572,0.31714077960315507
202512121004,zero_gravity,ball,102.83333333346974,412,0.24959546925599452,0.5802144066203763,0.32365361283870403,4.642787049560712,6.023447592961033,0.22281987434126527
202512121004,zero_gravity,position,74.40000000006762,205,0.3629268292686225,0.4197855933796237,-0.3236536128387042,4.322807275014807,5.327876168789581,0.30963446768469527
202512121440,gravity,ball,154.75000000015575,507,0.3052268244579009,0.93787878787877,2.7145332059799814,5.048252157668562,6.230481447578482,0.26637683751626284
202512121440,gravity,position,10.250000000013472,48,0.21354166666694732,0.062121212121230056,-2.7145332059799805,2.4203681286516265,3.8918202981106265,0.1935430815381503
202512121440,zero_gravity,ball,79.71666666677936,344,0.23173449612435862,0.5271685219883945,0.10878123175854523,4.390945080182525,5.84354441703136,0.20842333549392258
202512121440,zero_gravity,position,71.50000000007884,215,0.33255813953525043,0.4728314780116055,-0.10878123175854514,4.283586561861717,5.375278407684165,0.28710050802740666
202512121611,gravity,ball,130.76666666680688,397,0.3293870696896899,0.800693948362122,1.3906371958930965,4.8810326816355945,5.986452005284438,0.28471798615235405
202512121611,gravity,position,32.550000000025875,91,0.357692307692592,0.19930605163787798,-1.3906371958930963,3.513036863418462,4.5217885770490405,0.3057864259179785
202512121611,zero_gravity,ball,104.08333333345035,335,0.31069651741328463,0.6535161155295477,0.634530885012597,4.654753686178033,5.817111159963204,0.2705586885964855
202512121611,zero_gravity,position,55.18333333338626,150,0.3678888888892417,0.3464838844704523,-0.6345308850125971,4.028620153012902,5.017279836814924,0.3132685943295165
202512121624,gravity,ball,128.9500000001409,433,0.29780600461926304,0.7919950864980398,1.336993485850679,4.867149761088584,6.073044534100405,0.260675149962037
202512121624,gravity,position,33.86666666671732,152,0.2228070175441929,0.20800491350196013,-1.336993485850679,3.5515312629641658,5.030437921392435,0.20114904993220056
202512121624,zero_gravity,ball,129.90000000013794,443,0.293227990970966,0.8421393841166156,1.6742330741473677,4.874433672916908,6.095824562432225,0.25714141136963725
202512121624,zero_gravity,position,24.350000000040154,119,0.20462184873983322,0.15786061588338438,-1.6742330741473679,3.2327787300387762,4.787491742782046,0.18616569921812956
202512151424,gravity,ball,104.06666666677876,364,0.28589743589774386,0.7872903795233801,1.3086691990892998,4.654595069316681,5.8998973535824915,0.2514568682785376
202512151424,gravity,position,28.116666666698478,98,0.2869047619050865,0.21270962047661987,-1.3086691990893,3.3713107479130486,4.59511985013459,0.25223992580210125
202512151424,zero_gravity,ball,133.36666666681714,426,0.31306729264511063,0.7581241117953837,1.1424223721758389,4.90057238145613,6.056784013228625,0.27236584506990497
202512151424,zero_gravity,position,42.55000000004196,134,0.31753731343314895,0.2418758882046163,-1.1424223721758384,3.7739097032994753,4.90527477843843,0.27576432242372173
202512151429,gravity,ball,152.46666666681483,482,0.31632088520086066,0.9620359659270203,3.232412596809896,5.033483388180583,6.180016653652572,0.2748406369197665
202512151429,gravity,position,6.016666666671881,23,0.26159420289877744,0.03796403407297965,-3.232412596809896,1.948288271461024,3.1780538303479458,0.23237616161711838
202512151429,zero_gravity,ball,63.13333333342587,269,0.23469640644396234,0.45666063893919556,-0.17379356838437454,4.160964249564939,5.598421958998375,0.21082511511835517
202512151429,zero_gravity,position,75.11666666675387,240,0.31298611111147445,0.5433393610608044,0.17379356838437446,4.332267250964044,5.484796933490655,0.27230401728411363
202512151627,gravity,ball,119.50000000011144,374,0.3195187165778381,0.8186800639414606,1.507430291786056,4.791649752931635,5.926926025970411,0.27726706145923014
202512151627,gravity,position,26.46666666670535,115,0.23014492753656826,0.18131993605853935,-1.507430291786056,3.312973148248725,4.7535901911063645,0.20713198970874178
202512151627,zero_gravity,ball,95.33333333341409,292,0.32648401826511675,0.7012382003187391,0.8532010307486109,4.567814399445161,5.680172609017068,0.2825318464756736
202512151627,zero_gravity,position,40.616666666702145,140,0.290119047619301,0.2987617996812609,-0.8532010307486111,3.728500728058525,4.948759890378168,0.25473449909178664
202512160951,gravity,ball,126.3666666668324,532,0.23753132832111354,0.9306493187676371,2.5967065649297245,4.8470700657860455,6.278521424165844,0.21311853095530972
202512160951,gravity,position,9.4166666666801,45,0.2092592592595578,0.06935068123236289,-2.596706564929724,2.3434070875155903,3.828641396489095,0.19000798971835786
202512160951,zero_gravity,ball,58.83333333341932,294,0.20011337868509974,0.5185076380729438,0.07406439062392103,4.091562919261661,5.68697535633982,0.18241603456837227
202512160951,zero_gravity,position,54.633333333393864,193,0.283074265976134,0.48149236192705624,-0.0740643906239211,4.018782542000768,5.267858159063328,0.24925896858500973
202512161010,gravity,ball,100.05000000015181,480,0.20843750000031627,0.8313253012048838,1.595049174982461,4.615615443851133,6.175867270105761,0.1893282028197409
202512161010,gravity,position,20.30000000002147,85,0.2388235294120173,0.16867469879511626,-1.5950491749824605,3.058707072716387,4.454347296253507,0.21416216264981724
202512161010,zero_gravity,ball,71.816666666797,404,0.17776402640296288,0.6881188118812207,0.7913392067393109,4.2879448667311255,6.003887067106539,0.16361774801804305
202512161010,zero_gravity,position,32.550000000054126,164,0.1984756097564276,0.31188118811877924,-0.791339206739311,3.513036863419304,5.10594547390058,0.1810504240439463
202512161427,gravity,ball,108.73333333345613,381,0.2853893263345305,0.7047639624069018,0.8700877778131945,4.698053180135924,5.945420608606575,0.25106165015095233
202512161427,gravity,position,45.55000000003514,123,0.3703252032523182,0.2952360375930983,-0.8700877778131942,3.840527003723831,4.820281565605037,0.31504808630786074
202512161427,zero_gravity,ball,90.28333333343642,320,0.2821354166669888,0.5853052404106782,0.3445907590906218,4.51396822256275,5.771441123130016,0.2485269821455248
202512161427,zero_gravity,position,63.96666666671615,169,0.3785009861935867,0.4146947595893218,-0.34459075909062176,4.173874317846167,5.135798437050262,0.3209966668921126
202512161429,gravity,ball,118.10000000012101,375,0.31493333333365603,0.8024006341297563,1.4013664507888022,4.779963476362271,5.929589143389895,0.273785967259915
202512161429,gravity,position,29.083333333365687,115,0.252898550724919,0.1975993658702438,-1.401366450788802,3.403971308545956,4.7535901911063645,0.22545970753226466
202512161429,zero_gravity,ball,106.16666666679049,367,0.28928247048171796,0.7659932659932797,1.185823485820335,4.67438525501072,5.908082938168931,0.25408583919060757
202512161429,zero_gravity,position,32.433333333368694,129,0.25142118863076507,0.23400673400672037,-1.1858234858203347,3.509553406300838,4.867534450455582,0.22427985637962067
202512161604,gravity,ball,122.8833333334556,424,0.28981918239022547,0.7749632121085174,1.2365516694002294,4.81934026250418,6.052089168924417,0.2545020398592842
202512161604,gravity,position,35.683333333359485,85,0.41980392156893515,0.22503678789148257,-1.23655166940023,3.602322519305074,4.454347296253507,0.35051877867662035
202512161604,zero_gravity,ball,119.55000000013638,414,0.2887681159423584,0.6763790664781845,0.7371807955190753,4.792064604628312,6.028278520230698,0.2536868132375151
202512161604,zero_gravity,position,57.200000000036994,101,0.5663366336637327,0.3236209335218155,-0.7371807955190757,4.063885354738027,4.624972813284271,0.44873953849252796
202512161620,gravity,ball,132.19999999992547,252,0.5246031746028789,0.7613745440583493,1.160230217568968,4.891851758105729,5.53338948872752,0.421734162822839
202512161620,gravity,position,41.43333333331253,73,0.5675799086755141,0.2386254559416507,-1.1602302175689683,3.747934216894761,4.30406509320417,0.4495329706469638
