subject,condition,dyad,count,total_transitions,rate,dyad_total,spam_included,m_minus_2sd_threshold,auc
202511201635,gravity,ball->position,55,521,0.10556621880998081,932,True,431.1657434710614,0.6666666666666667
202511201635,gravity,position->ball,56,521,0.10748560460652591,932,True,431.1657434710614,0.6666666666666667
202511201635,gravity,position->position,31,521,0.05950095969289827,932,True,431.1657434710614,0.6666666666666667
202511201635,zero_gravity,ball->ball,303,411,0.7372262773722628,932,True,431.1657434710614,
202511201635,zero_gravity,ball->position,49,411,0.1192214111922141,932,True,431.1657434710614,
202511201635,zero_gravity,position->ball,49,411,0.1192214111922141,932,True,431.1657434710614,
202511201635,zero_gravity,position->position,10,411,0.024330900243309004,932,True,431.1657434710614,
202511210958,gravity,ball->ball,370,498,0.7429718875502008,1045,True,431.1657434710614,0.3208333333333333
202511210958,gravity,ball->position,37,498,0.07429718875502007,1045,True,431.1657434710614,0.3208333333333333
202511210958,gravity,position->ball,37,498,0.07429718875502007,1045,True,431.1657434710614,0.3208333333333333
202511210958,gravity,position->position,54,498,0.10843373493975904,1045,True,431.1657434710614,0.3208333333333333
202511210958,zero_gravity,ball->ball,321,547,0.5868372943327239,1045,True,431.1657434710614,0.6257142857142857
202511210958,zero_gravity,ball->position,70,547,0.12797074954296161,1045,True,431.1657434710614,0.6257142857142857
202511210958,zero_gravity,position->ball,70,547,0.12797074954296161,1045,True,431.1657434710614,0.6257142857142857
202511210958,zero_gravity,position->position,86,547,0.15722120658135283,1045,True,431.1657434710614,0.6257142857142857
202511211007,gravity,ball->ball,294,463,0.6349892008639308,939,True,431.1657434710614,0.35333333333333333
202511211007,gravity,ball->position,68,463,0.1468682505399568,939,True,431.1657434710614,0.35333333333333333
202511211007,gravity,position->ball,68,463,0.1468682505399568,939,True,431.1657434710614,0.35333333333333333
202511211007,gravity,position->position,33,463,0.07127429805615551,939,True,431.1657434710614,0.35333333333333333
202511211007,zero_gravity,ball->ball,241,476,0.5063025210084033,939,True,431.1657434710614,0.44243421052631576
202511211007,zero_gravity,ball->position,73,476,0.15336134453781514,939,True,431.1657434710614,0.44243421052631576
202511211007,zero_gravity,position->ball,73,476,0.15336134453781514,939,True,431.1657434710614,0.44243421052631576
202511211007,zero_gravity,position->position,89,476,0.1869747899159664,939,True,431.1657434710614,0.44243421052631576
202511211421,gravity,ball->ball,536,585,0.9162393162393162,1132,True,431.1657434710614,0.42500000000000004
202511211421,gravity,ball->position,24,585,0.041025641025641026,1132,True,431.1657434710614,0.42500000000000004
202511211421,gravity,position->ball,24,585,0.041025641025641026,1132,True,431.1657434710614,0.42500000000000004
202511211421,gravity,position->position,1,585,0.0017094017094017094,1132,True,431.1657434710614,0.42500000000000004
202511211421,zero_gravity,ball->ball,290,547,0.5301645338208409,1132,True,431.1657434710614,0.44318181818181823
202511211421,zero_gravity,ball->position,76,547,0.13893967093235832,1132,True,431.1657434710614,0.44318181818181823
202511211421,zero_gravity,position->ball,76,547,0.13893967093235832,1132,True,431.1657434710614,0.44318181818181823
202511211421,zero_gravity,position->position,105,547,0.19195612431444242,1132,True,431.1657434710614,0.44318181818181823
202511211426,gravity,ball->ball,355,553,0.6419529837251357,1083,True,431.1657434710614,0.4980392156862745
202511211426,gravity,ball->position,61,553,0.11030741410488246,1083,True,431.1657434710614,0.4980392156862745
202511211426,gravity,position->ball,61,553,0.11030741410488246,1083,True,431.1657434710614,0.4980392156862745
202511211426,gravity,position->position,76,553,0.13743218806509946,1083,True,431.1657434710614,0.4980392156862745
202511211426,zero_gravity,ball->ball,411,530,0.7754716981132076,1083,True,431.1657434710614,
202511211426,zero_gravity,ball->position,46,530,0.08679245283018867,1083,True,431.1657434710614,
202511211426,zero_gravity,position->ball,46,530,0.08679245283018867,1083,True,431.1657434710614,
202511211426,zero_gravity,position->position,27,530,0.0509433962264151,1083,True,431.1657434710614,
202511211610,gravity,ball->ball,332,457,0.7264770240700219,830,True,431.1657434710614,0.6770833333333335
202511211610,gravity,ball->position,54,457,0.11816192560175055,830,True,431.1657434710614,0.6770833333333335
202511211610,gravity,position->ball,54,457,0.11816192560175055,830,True,431.1657434710614,0.6770833333333335
202511211610,gravity,position->position,17,457,0.037199124726477024,830,True,431.1657434710614,0.6770833333333335
202511211610,zero_gravity,ball->ball,233,373,0.6246648793565683,830,True,431.1657434710614,0.7879464285714286
202511211610,zero_gravity,ball->position,49,373,0.13136729222520108,830,True,431.1657434710614,0.7879464285714286
202511211610,zero_gravity,position->ball,49,373,0.13136729222520108,830,True,431.1657434710614,0.7879464285714286
202511211610,zero_gravity,position->position,42,373,0.1126005361930295,830,True,431.1657434710614,0.7879464285714286
202511211621,gravity,ball->ball,334,452,0.7389380530973452,942,True,431.1657434710614,0.5833333333333333
202511211621,gravity,ball->position,47,452,0.10398230088495575,942,True,431.1657434710614,0.5833333333333333
202511211621,gravity,position->ball,47,452,0.10398230088495575,942,True,431.1657434710614,0.5833333333333333
202511211621,gravity,position->position,24,452,0.05309734513274336,942,True,431.1657434710614,0.5833333333333333
202511211621,zero_gravity,ball->ball,314,490,0.6408163265306123,942,True,431.1657434710614,0.7708333333333334
