subject,condition,accuracy,answer_rt_median,answer_rt_mean,confidence_mean,confidence_rt_median,auc,n_valid,n_confidence
202511261447,gravity,0.6176470588235294,1382.92,1518.238632352941,6.029411764705882,831.7473,0.46153846153846156,34,34
202511261447,zero_gravity,0.7142857142857143,1266.347,1448.2913657142858,6.0,499.9375,,35,35
202511261624,gravity,0.6666666666666666,1008.2267999999999,1038.0676222222223,4.527777777777778,851.5355999999999,0.5208333333333333,36,36
202511261624,zero_gravity,0.4444444444444444,916.2373,949.6029638888888,4.5,599.59535,0.55625,36,36
202511261626,gravity,0.8611111111111112,840.61085,955.503475,6.222222222222222,466.19545,0.8161290322580645,36,36
202511261626,zero_gravity,0.8888888888888888,816.3003,908.7591333333334,6.055555555555555,516.00905,0.515625,36,36
202511261627,gravity,0.7222222222222222,1158.8385,1152.2247472222223,2.888888888888889,849.6187,0.5499999999999999,36,36
202511261627,zero_gravity,0.3611111111111111,958.3136,1081.632238888889,2.0277777777777777,565.7908,0.5785953177257525,36,36
202511271030,gravity,0.5555555555555556,1141.1565,1344.0859472222223,5.805555555555555,1124.614,0.6625,36,36
202511271030,zero_gravity,0.7428571428571429,1183.07,1322.8771914285717,5.6571428571428575,1131.631,0.5683760683760684,35,35
202511271033,gravity,0.5142857142857142,932.6118,1024.8775342857143,6.514285714285714,600.8691,0.6176470588235294,35,35
202511271033,zero_gravity,0.5,1149.4335,1192.7011470588236,6.029411764705882,816.3723,0.6280276816608997,34,34
202511271431,gravity,0.42857142857142855,1216.495,1333.327097142857,5.6571428571428575,666.7751,0.44999999999999996,35,35
202511271431,zero_gravity,0.5833333333333334,1158.1585,1229.5461416666667,5.666666666666667,623.979,0.47777777777777775,36,36
202511271434,gravity,0.7222222222222222,1141.7335,1273.6042166666668,5.888888888888889,582.8486499999999,0.48653846153846153,36,36
202511271434,zero_gravity,0.6944444444444444,1149.6595000000002,1304.2457194444441,5.861111111111111,574.2126499999999,0.4636363636363637,36,36
202511271638,gravity,0.7222222222222222,940.7296,1009.4454888888888,4.0,716.4337,0.5,36,35
202511271638,zero_gravity,0.6666666666666666,891.4907499999999,943.2107944444446,3.9444444444444446,707.8241,0.4791666666666667,36,36
202511281023,gravity,0.5,808.25085,782.1615583333335,6.828571428571428,399.3789,0.47058823529411764,36,35
202511281023,zero_gravity,0.4166666666666667,649.9159,717.0702388888889,7.0,374.62355,,36,36
202511281031,gravity,0.4857142857142857,1265.328,1453.3432828571429,6.176470588235294,566.7891,0.47916666666666674,35,34
202511281031,zero_gravity,0.5882352941176471,1806.921,1853.4660294117648,5.382352941176471,741.2616,0.5803571428571428,34,34
202511281419,gravity,0.6111111111111112,774.7515000000001,768.9017333333335,6.666666666666667,474.06065,0.45454545454545453,36,36
202511281419,zero_gravity,0.6111111111111112,766.2319500000001,769.538863888889,7.0,467.04774999999995,,36,36
202511281437,gravity,0.8888888888888888,1091.6425,1122.2988166666664,6.222222222222222,965.0901,0.59375,36,36
202511281437,zero_gravity,0.37142857142857144,899.5151,1008.5691285714285,5.628571428571429,983.624,0.6346153846153846,35,35
202511281438,gravity,0.6857142857142857,1783.105,1845.5883142857142,5.885714285714286,650.0037,0.4791666666666667,35,35
202511281438,zero_gravity,0.5833333333333334,1333.5504999999998,1483.699427777778,5.714285714285714,1049.247,0.5083333333333333,36,35
202511281621,gravity,0.7941176470588235,866.4575,992.8940647058822,3.176470588235294,541.41345,0.39947089947089953,34,34
202511281621,zero_gravity,0.8333333333333334,866.22875,938.8717222222224,3.361111111111111,516.0151000000001,0.5083333333333333,36,36
202511281630,gravity,0.9117647058823529,999.7872500000001,1208.9025647058825,5.9411764705882355,357.68600000000004,0.46774193548387094,34,34
202511281630,zero_gravity,0.6111111111111112,1008.56,1026.4227666666668,5.972222222222222,333.11974999999995,0.5357142857142857,36,36
202511281636,gravity,0.6111111111111112,898.7656,947.2353277777776,5.944444444444445,482.98875,0.4090909090909091,36,36
202511281636,zero_gravity,0.5428571428571428,999.0505,1171.2921485714285,5.857142857142857,614.9646,0.5164473684210527,35,35
202512011436,gravity,0.5277777777777778,1025.1745,1094.036786111111,4.666666666666667,966.4165,0.456656346749226,36,36
202512011436,zero_gravity,0.75,1208.2109999999998,1255.530661111111,4.685714285714286,1149.682,0.43803418803418803,36,35
202512011444,gravity,0.5714285714285714,1333.219,1424.476374285714,6.457142857142857,583.4409,0.64,35,35
202512011444,zero_gravity,0.6,1617.49,1661.64502,5.676470588235294,682.79845,0.6714285714285714,35,34
202512011629,gravity,0.5714285714285714,1332.854,1453.5981457142855,2.057142857142857,550.1177,0.55,35,35
202512011629,zero_gravity,0.6111111111111112,833.6349,1064.9312277777778,2.0,458.01415,,36,36
202512021035,gravity,0.9142857142857143,999.5437,1281.8318285714286,6.6571428571428575,299.8752,0.9479166666666667,35,35
202512021035,zero_gravity,0.8333333333333334,949.6853,1169.8525555555557,6.583333333333333,266.45349999999996,0.7388888888888889,36,36
202512021459,gravity,0.7714285714285715,1099.04,1261.1384742857142,6.0,1133.094,0.30787037037037035,35,35
202512021459,zero_gravity,0.7777777777777778,1182.9615,1332.3859888888887,6.388888888888889,1149.3654999999999,0.5401785714285714,36,36
202512021644,gravity,0.68,1766.346,1835.809068,5.56,765.8174,0.5,25,25
202512021644,zero_gravity,0.5277777777777778,1323.8745,1435.5804166666667,5.222222222222222,499.87455,0.49380804953560364,36,36
202512021645,gravity,0.8,1382.554,1352.4432799999997,7.0,416.0107,,35,35
202512021645,zero_gravity,0.6111111111111112,1199.426,1260.1777722222223,7.0,316.49265,,36,36
202512030944,gravity,0.4444444444444444,766.7719500000001,853.2994416666667,7.0,541.4455499999999,,36,36
202512030944,zero_gravity,0.5555555555555556,866.3449499999999,914.4264416666667,7.0,574.72045,,36,36
202512031019,gravity,0.4444444444444444,899.6339,915.3766777777778,5.861111111111111,591.02785,0.46875,36,36
202512031019,zero_gravity,0.6111111111111112,857.94535,869.4588527777778,5.861111111111111,557.3534,0.4772727272727273,36,36
202512031140,gravity,0.5555555555555556,766.2056,736.5069583333333,4.5,382.82115,0.55625,36,36
202512031140,zero_gravity,0.5833333333333334,774.86985,819.4704666666667,4.555555555555555,382.98900000000003,0.519047619047619,36,36
202512031412,gravity,0.6111111111111112,1474.608,1397.3490583333335,5.833333333333333,1333.1515,0.4107142857142857,36,36
202512031412,zero_gravity,0.7777777777777778,1425.2044999999998,1526.4190861111108,5.666666666666667,1307.7845000000002,0.7254464285714286,36,36
202512031441,gravity,0.6857142857142857,883.5103,1059.6840771428574,2.914285714285714,599.2087,0.4375,35,35
202512031441,zero_gravity,0.5277777777777778,949.6140499999999,1011.1491666666667,3.0,482.8096,,36,36
202512031606,gravity,0.8823529411764706,1399.5925,1538.8362794117647,6.303030303030303,666.3469,0.6896551724137931,34,33
202512031606,zero_gravity,0.7647058823529411,1499.8305,1580.9023441176469,6.205882352941177,482.18625,0.6009615384615384,34,34
202512041403,gravity,0.5833333333333334,1308.3035,1428.0433166666667,7.0,658.01665,,36,36
202512041403,zero_gravity,0.5428571428571428,1449.278,1426.7469857142855,7.0,400.1931,,35,35
202512041624,gravity,0.6857142857142857,1166.227,1251.9404257142858,6.9714285714285715,583.0464,0.5454545454545454,35,35
202512041624,zero_gravity,0.6944444444444444,1073.1585,1225.8432583333333,6.944444444444445,649.4654499999999,0.5909090909090908,36,36
202512041627,gravity,0.6,1049.729,1213.8918285714287,6.828571428571428,666.4126,0.47619047619047616,35,35
202512041627,zero_gravity,0.45714285714285713,1132.952,1226.7066085714287,6.771428571428571,616.667,0.4375,35,35
202512051006,gravity,0.7272727272727273,966.3799,1118.8384151515154,4.242424242424242,382.4802,0.44212962962962965,33,33
202512051006,zero_gravity,0.6571428571428571,1331.801,1432.8720085714285,2.8857142857142857,500.0601,0.4528985507246377,35,35
202512051012,gravity,0.7428571428571429,933.1628,1041.6445085714286,6.285714285714286,682.8687,0.5555555555555557,35,35
202512051012,zero_gravity,0.75,883.1193499999999,936.4852444444446,5.916666666666667,407.70315000000005,0.4053497942386831,36,36
202512051458,gravity,0.7777777777777778,1016.023,1177.9896416666668,6.0,415.6986,,36,36
202512051458,zero_gravity,0.5277777777777778,809.1610000000001,872.3087722222223,6.083333333333333,416.60485,0.5789473684210527,36,36
202512051625,gravity,0.6857142857142857,999.1362,1126.335785714286,5.457142857142857,633.208,0.518939393939394,35,35
202512051625,zero_gravity,0.6666666666666666,1024.4645,1081.094075,5.833333333333333,732.2688,0.6649305555555556,36,36
202512081052,gravity,0.4166666666666667,1241.472,1304.6956861111114,6.638888888888889,491.5845,0.5317460317460317,36,36
202512081052,zero_gravity,0.6363636363636364,1583.413,1751.104,6.484848484848484,533.6265,0.3333333333333333,33,33
202512081420,gravity,0.6470588235294118,1024.5375,1134.7655235294117,6.9411764705882355,882.86755,0.4772727272727273,34,34
202512081420,zero_gravity,0.6111111111111112,966.5144,1049.4019805555554,6.888888888888889,783.67505,0.4772727272727273,36,36
202512081422,gravity,0.8529411764705882,1050.0645,1197.2806735294118,6.705882352941177,841.27365,0.7724137931034483,34,34
202512081422,zero_gravity,0.8529411764705882,1350.1585,1454.1293529411762,7.0,741.62795,,34,34
202512081618,gravity,0.8285714285714286,1049.661,1077.7680085714283,7.0,458.1711,,35,34
202512081618,zero_gravity,0.8055555555555556,1058.3245000000002,1177.3144000000002,7.0,507.22465,,36,36
202512081629,gravity,0.6571428571428571,865.9707,1171.473477142857,6.571428571428571,599.7651,0.5489130434782609,35,35
202512081629,zero_gravity,0.4857142857142857,816.8828,1017.400882857143,6.685714285714286,715.9832,0.4117647058823529,35,35
