subject,auc,signature_rate,signature_rate_percent
202512291041,0.6036789297658862,0.1002865329512893,10.02865329512893
202512291432,0.6008064516129032,0.07235621521335789,7.235621521335789
202512291441,0.6015625,0.1666666666666665,16.66666666666665
202512291612,0.5245098039215685,0.0822281167108752,8.22281167108752
202512300954,0.5086805555555556,0.0931506849315068,9.31506849315068
202512301420,0.5788177339901478,0.0498442367601245,4.98442367601245
202512301559,0.558641975308642,0.0711462450592884,7.11462450592884
202512301619,0.4423076923076923,0.0890410958904109,8.90410958904109
202512301621,0.6565656565656566,0.0297029702970296,2.97029702970296
202512311540,0.4335664335664335,0.14757709251101309,14.757709251101309
202601061013,0.698,0.0626185958254268,6.261859582542679
202601061632,0.77,0.0676691729323308,6.76691729323308
202601071419,0.6234567901234568,0.0485436893203883,4.85436893203883
202601071601,0.4597523219814242,0.1328125,13.28125
202601071604,0.5588235294117647,0.0930232558139533,9.30232558139533
202601081439,0.5073260073260073,0.0848287112561173,8.48287112561173
202601090957,0.4688581314878892,0.0464480874316939,4.64480874316939
202601090958,0.4736842105263157,0.0324909747292416,3.24909747292416
202601091422,0.3826923076923076,0.09693877551020401,9.693877551020401
202601091449,0.5604395604395603,0.0680529300567106,6.805293005671061
202601131558,0.5714285714285714,0.0864745011086472,8.64745011086472
202601141624,0.5330578512396694,0.0727611940298506,7.27611940298506
202601151419,0.4568965517241379,0.0233644859813082,2.33644859813082
202601151516,0.5555555555555556,0.09108910891089089,9.108910891089089
202601160948,0.4506172839506173,0.0997830802603035,9.97830802603035
202601161555,0.4285714285714285,0.1681735985533452,16.81735985533452
202601161607,0.8,0.0711864406779659,7.118644067796589
202601201533,0.5484949832775919,0.0575539568345322,5.755395683453219
202601221031,0.4387755102040816,0.10037174721189569,10.037174721189569
202601221622,0.5707236842105263,0.1534653465346534,15.34653465346534
202601231437,0.6078125,0.0595611285266456,5.95611285266456
202601231616,0.5288461538461539,0.0598086124401912,5.9808612440191204
202601231630,0.6767241379310345,0.0516795865633074,5.16795865633074
202601231631,0.8861111111111112,0.043918918918918706,4.391891891891871
202601271536,0.6666666666666667,0.0488165680473372,4.88165680473372
202601291609,0.4705882352941176,0.07563025210084019,7.563025210084019
202601311414,0.6377708978328174,0.07168458781362,7.168458781362
202601311526,0.5,0.23157894736842088,23.15789473684209
202602041413,0.3431372549019608,0.09931506849315061,9.931506849315062
202603161028,0.6484375,0.0608272506082725,6.08272506082725
202603301430,0.4615384615384615,0.0666666666666666,6.66666666666666
202604171122,0.6354679802955665,0.07382550335570459,7.382550335570459
202604181434,0.587962962962963,0.0497076023391812,4.97076023391812
202604211006,0.5541958041958042,0.0617283950617282,6.17283950617282
202604211430,0.6649305555555556,0.0505836575875485,5.05836575875485
202604231424,0.5416666666666666,0.0825471698113206,8.25471698113206
202604241058,0.5,0.111111111111111,11.1111111111111
202604251424,0.5546875,0.0470085470085469,4.7008547008546895
202604291412,0.7666666666666666,0.08995815899581569,8.995815899581569
202604301109,0.5527272727272727,0.0473933649289097,4.73933649289097
202605081618,0.5631313131313131,0.1145833333333332,11.45833333333332
202605091021,0.55,0.1135902636916834,11.35902636916834
202605091507,0.5102040816326531,0.050279329608938494,5.02793296089385
202605091613,0.555921052631579,0.0804828973843057,8.048289738430569
202605111426,0.5052631578947369,0.065108514190317,6.510851419031701
202605111540,0.6615384615384616,0.1074380165289256,10.743801652892559
202605111553,0.5523809523809524,0.1730769230769229,17.307692307692292
202605121423,0.7592592592592593,0.100467289719626,10.0467289719626
202605121442,0.5763888888888888,0.129032258064516,12.903225806451598
202605131007,0.609375,0.0798122065727698,7.98122065727698
202605131426,0.8076923076923077,0.1027027027027026,10.27027027027026
202605131703,0.5464396284829721,0.12078651685393241,12.078651685393242
202605141023,0.465034965034965,0.107329842931937,10.732984293193699
202605151433,0.4736842105263157,0.1092436974789915,10.92436974789915
202605161415,0.4630541871921182,0.08984375,8.984375
202605161422,0.6274038461538461,0.0784313725490196,7.8431372549019605
202605181455,0.5367892976588629,0.056338028169013905,5.63380281690139
202605191433,0.4960474308300395,0.1615925058548008,16.15925058548008
202605191954,0.5804347826086957,0.0359477124183005,3.59477124183005
202605201004,0.4548494983277592,0.08238636363636351,8.23863636363635
202605201452,0.6503496503496503,0.056338028169014,5.6338028169014
202605201637,0.752,0.10353535353535351,10.353535353535351
202605211013,0.4423076923076923,0.09756097560975599,9.756097560975599
202605221039,0.6521739130434783,0.0504201680672267,5.042016806722669
202605221450,0.4916666666666667,0.1286764705882352,12.86764705882352
202605221530,0.391640866873065,0.045685279187817104,4.568527918781711
202605221536,0.625,0.0594594594594594,5.94594594594594
202605221545,0.5416666666666666,0.11742424242424221,11.742424242424221
202605231635,0.5729166666666666,0.1160493827160492,11.60493827160492
202605251447,0.5816993464052288,0.0612582781456952,6.1258278145695195
202605251607,0.382,0.0358565737051791,3.58565737051791
202605261430,0.8325123152709359,0.035830618892508,3.5830618892508
202605261606,0.415032679738562,0.0558823529411763,5.58823529411763
202605261634,0.51,0.057471264367815994,5.747126436781599
202605261957,0.8103448275862067,0.1125,11.25
