TrialStartTime,TrialNumber,Stage,Gravity,Target,ExpectedAnswer,LeftPosX,LeftPosY,RightPosX,RightPosY,LeftVelX,LeftVelY,RightVelX,RightVelY,LeftScale,RightScale,UserAnswer,AnswerTime,ConfidenceRating,ConfidenceTime,TotalTrialTime,OcclusionStartTimeMs,OcclusionHiddenDurationMs,FirstBoundaryType,TrueLandingX,TrueLandingY,FalseLandingX,FalseLandingY
2025-12-17 14:14:38.258,15,3,1,0,1,-5,6,5,6,8,3.0,-8,3.0,0.9,1.0,1,732.3398,7,1248.806,7366.618,1616.43,583.8623,Horizontal,-2.222815,2.594525,1.7771849999999998,2.594525
2025-12-17 14:14:46.674,16,3,1,0,1,-5,6,5,6,8,4.0,-8,4.0,1.0,0.8,0,632.6381,7,549.8967,4600.584,1633.247,734.0698,Horizontal,0.7488211,2.604041,-3.2511789,2.604041
2025-12-17 14:14:52.325,17,3,1,1,0,-5,6,5,6,8,2.5,-8,2.5,1.0,0.9,1,799.0448,6,916.5256,4900.275,1633.571,516.9678,Horizontal,2.036533,2.537301,6.036533,2.537301
2025-12-17 14:14:58.275,18,3,1,1,1,-5,6,5,6,8,2.5,-8,2.5,1.0,1.0,0,799.8162,7,549.3174,4616.208,1633.306,533.4778,Horizontal,1.224003,2.537301,5.224003,2.537301
2025-12-17 14:15:03.942,19,3,1,1,0,-5,6,5,6,8,4.5,-8,4.5,0.8,0.9,0,733.2474,7,449.6075,4716.545,1616.902,816.864,Horizontal,0.295514,2.548866,-3.704486,2.548866
2025-12-17 14:15:09.708,20,3,1,1,1,-5,6,5,6,8,2.5,-8,2.5,0.9,0.9,0,799.6399,7,582.0726,4600.354,1634.013,516.7236,Horizontal,1.224003,2.537301,5.224003,2.537301
2025-12-17 14:15:15.341,21,3,1,0,0,-5,6,5,6,8,2.5,-8,2.5,0.8,0.8,1,799.5762,6,516.5725,4600.4,1633.301,533.5388,Horizontal,-1.224003,2.537301,-5.224003,2.537301
2025-12-17 14:15:20.974,22,3,1,0,0,-5,6,5,6,8,2.5,-8,2.5,0.8,0.9,1,633.24,7,433.5581,4300.48,1600.039,533.2642,Horizontal,-2.130471,2.537301,-6.130471,2.537301
2025-12-17 14:15:26.325,23,3,1,0,0,-5,6,5,6,8,4.0,-8,4.0,1.0,1.0,0,549.5601,7,450.3557,4483.699,1616.812,717.2546,Horizontal,-1.544002,2.604041,2.455998,2.604041
2025-12-17 14:15:31.858,24,3,1,0,1,-5,6,5,6,8,4.0,-8,4.0,0.9,0.8,1,633.0718,7,366.4648,4383.277,1617.146,733.2764,Horizontal,-0.3018056,2.604041,3.6981944,2.604041
2025-12-17 14:15:37.275,25,3,1,0,1,-5,6,5,6,8,3.0,-8,3.0,0.8,1.0,1,748.8704,7,316.4089,4333.472,1616.649,583.8928,Horizontal,-3.179049,2.594525,0.820951,2.594525
2025-12-17 14:15:42.657,26,3,1,1,1,-5,6,5,6,8,3.0,-8,3.0,0.9,0.9,1,665.9441,7,616.001,4600.063,1616.626,599.9146,Horizontal,1.320003,2.594525,-2.679997,2.594525
2025-12-17 14:15:48.308,27,3,1,1,0,-5,6,5,6,8,2.5,-8,2.5,0.9,1.0,0,649.1968,7,382.2856,4283.348,1633.683,533.8135,Horizontal,0.4114734,2.537301,-3.5885266,2.537301
2025-12-17 14:15:53.641,28,3,1,1,1,-5,6,5,6,8,4.0,-8,4.0,0.8,1.0,1,782.7231,7,466.2256,4799.976,1633.253,716.8884,Horizontal,-0.7488211,2.604041,-4.7488211,2.604041
2025-12-17 14:15:59.474,29,3,1,1,0,-5,6,5,6,8,4.5,-8,4.5,0.8,1.0,1,516.2627,7,600.1858,4633.717,1616.545,817.7795,Horizontal,-0.8686939,2.548866,3.1313060999999998,2.548866
2025-12-17 14:16:05.158,30,3,1,0,1,-5,6,5,6,8,4.5,-8,4.5,1.0,0.9,0,548.3154,7,799.1848,4982.872,1633.467,816.864,Horizontal,-0.4381617,2.548866,-4.4381617,2.548866
2025-12-17 14:16:11.191,31,3,1,1,1,-5,6,5,6,8,4.0,-8,4.0,0.8,0.8,0,850.3992,7,533.7588,4950.227,1616.928,733.3679,Horizontal,1.576002,2.421134,5.576002,2.421134
2025-12-17 14:16:17.191,32,3,1,0,0,-5,6,5,6,8,3.0,-8,3.0,0.9,0.8,1,966.5208,7,383.1201,4633.62,1616.565,583.5266,Horizontal,-0.3128159,2.594525,-4.3128159,2.594525
2025-12-17 14:16:22.874,33,3,0,0,0,-5,6,5,6,8,4.5,-8,4.5,0.9,0.8,1,782.9944,6,515.7512,6550.407,1633.436,616.6687,Horizontal,-0.311243,11.40001,-4.311243,11.40001
2025-12-17 14:16:30.475,34,3,0,1,1,-5,6,5,6,8,4.0,-8,4.0,0.9,0.9,1,932.9475,6,733.3416,5182.967,1633.446,750.0916,Horizontal,1.576002,11.35999,-2.423998,11.35999
