TrialStartTime,TrialNumber,Stage,Gravity,Target,ExpectedAnswer,LeftPosX,LeftPosY,RightPosX,RightPosY,LeftVelX,LeftVelY,RightVelX,RightVelY,LeftScale,RightScale,UserAnswer,AnswerTime,ConfidenceRating,ConfidenceTime,TotalTrialTime,OcclusionStartTimeMs,OcclusionHiddenDurationMs,FirstBoundaryType,TrueLandingX,TrueLandingY,FalseLandingX,FalseLandingY
2025-11-19 16:17:04.381,15,3,1,0,1,-5,6,5,6,8,3.0,-8,3.0,0.9,1.0,1,1282.351,6,1749.793,8346.668,1616.43,583.8623,Horizontal,-2.222815,2.594525,1.7771849999999998,2.594525
2025-11-19 16:17:13.760,16,3,1,0,1,-5,6,5,6,8,4.0,-8,4.0,1.0,0.8,1,1015.843,7,1232.814,5799.751,1633.247,734.0698,Horizontal,0.7488211,2.604041,-3.2511789,2.604041
2025-11-19 16:17:20.594,17,3,1,1,0,-5,6,5,6,8,2.5,-8,2.5,1.0,0.9,0,1249.453,6,1714.898,6267.039,1633.571,516.9678,Horizontal,2.036533,2.537301,6.036533,2.537301
2025-11-19 16:17:27.910,18,3,1,1,1,-5,6,5,6,8,2.5,-8,2.5,1.0,1.0,1,1515.995,7,1149.644,6016.847,1633.306,533.4778,Horizontal,1.224003,2.537301,5.224003,2.537301
2025-11-19 16:17:34.960,19,3,1,1,0,-5,6,5,6,8,4.5,-8,4.5,0.8,0.9,0,2582.578,7,1533.073,7700.057,1616.902,816.864,Horizontal,0.295514,2.548866,-3.704486,2.548866
2025-11-19 16:17:43.711,20,3,1,1,1,-5,6,5,6,8,2.5,-8,2.5,0.9,0.9,1,1649.537,7,1182.958,6099.411,1634.013,516.7236,Horizontal,1.224003,2.537301,-2.7759970000000003,2.537301
2025-11-19 16:17:50.860,21,3,1,0,0,-5,6,5,6,8,2.5,-8,2.5,0.8,0.8,0,1198.735,7,1532.866,5916.616,1633.301,533.5388,Horizontal,-1.224003,2.537301,2.7759970000000003,2.537301
2025-11-19 16:17:57.827,22,3,1,0,0,-5,6,5,6,8,2.5,-8,2.5,0.8,0.9,0,1181.264,7,1699.307,6083.946,1600.039,533.2642,Horizontal,-2.130471,2.537301,1.869529,2.537301
2025-11-19 16:18:04.961,23,3,1,0,0,-5,6,5,6,8,4.0,-8,4.0,1.0,1.0,0,2514.361,-1,2999.958,8983.052,1616.812,717.2546,Horizontal,-1.544002,2.604041,-5.544002,2.604041
2025-11-19 16:18:14.993,24,3,1,0,1,-5,6,5,6,8,4.0,-8,4.0,0.9,0.8,0,1849.472,3,832.9617,6216.806,1617.146,733.2764,Horizontal,-0.3018056,2.604041,-4.3018056,2.604041
2025-11-19 16:18:22.260,25,3,1,0,1,-5,6,5,6,8,3.0,-8,3.0,0.8,1.0,1,1199.319,7,1566.034,6000.878,1616.649,583.8928,Horizontal,-3.179049,2.594525,0.820951,2.594525
2025-11-19 16:18:29.310,26,3,1,1,1,-5,6,5,6,8,3.0,-8,3.0,0.9,0.9,1,2082.333,6,1449.854,6849.698,1616.626,599.9146,Horizontal,1.320003,2.594525,5.320003,2.594525
2025-11-19 16:18:37.210,27,3,1,1,0,-5,6,5,6,8,2.5,-8,2.5,0.9,1.0,0,1465.706,7,1350.012,6133.2,1633.683,533.8135,Horizontal,0.4114734,2.537301,4.4114734,2.537301
2025-11-19 16:18:44.376,28,3,1,1,1,-5,6,5,6,8,4.0,-8,4.0,0.8,1.0,1,1266.471,5,1783.021,6466.864,1633.253,716.8884,Horizontal,-0.7488211,2.604041,3.2511789,2.604041
2025-11-19 16:18:51.894,29,3,1,1,0,-5,6,5,6,8,4.5,-8,4.5,0.8,1.0,0,1716.658,6,1181.709,6383.178,1616.545,817.7795,Horizontal,-0.8686939,2.548866,3.1313060999999998,2.548866
2025-11-19 16:18:59.327,30,3,1,0,1,-5,6,5,6,8,4.5,-8,4.5,1.0,0.9,1,2248.865,6,1299.608,7200.357,1633.467,816.864,Horizontal,-0.4381617,2.548866,-4.4381617,2.548866
2025-11-19 16:19:07.577,31,3,1,1,1,-5,6,5,6,8,4.0,-8,4.0,0.8,0.8,1,1433.167,5,1617.88,6518.786,1616.928,733.3679,Horizontal,1.576002,2.421134,5.576002,2.421134
2025-11-19 16:19:15.127,32,3,1,0,0,-5,6,5,6,8,3.0,-8,3.0,0.9,0.8,0,1316.227,5,1448.763,6116.888,1616.565,583.5266,Horizontal,-0.3128159,2.594525,3.6871841,2.594525
2025-11-19 16:19:22.276,33,3,0,0,0,-5,6,5,6,8,4.5,-8,4.5,0.9,0.8,0,1716.487,3,2366.013,9483.857,1633.436,616.6687,Horizontal,-0.311243,11.40001,3.688757,11.40001
2025-11-19 16:19:32.793,34,3,0,1,1,-5,6,5,6,8,4.0,-8,4.0,0.9,0.9,1,1415.838,5,1400.104,6299.635,1633.446,750.0916,Horizontal,1.576002,11.35999,-2.423998,11.35999
2025-11-19 16:19:40.144,35,3,0,1,0,-5,6,5,6,8,4.0,-8,4.0,0.8,0.9,0,1849.31,5,1283.117,6632.93,1616.737,750.3357,Horizontal,0.3002327,11.35999,4.3002327000000005,11.35999
2025-11-19 16:19:47.810,36,3,0,0,0,-5,6,5,6,8,4.5,-8,4.5,0.9,1.0,1,2633.379,6,1800.034,7750.472,1616.828,600.4028,Horizontal,-2.284908,11.40001,1.7150919999999998,11.40001
2025-11-19 16:19:56.593,37,3,0,0,1,-5,6,5,6,8,4.5,-8,4.5,1.0,0.9,1,1115.995,3,1783.822,6334.134,1633.607,583.3435,Horizontal,-0.4171923,11.31001,3.5828077,11.31001
2025-11-19 16:20:03.960,38,3,0,0,1,-5,6,5,6,8,5.0,-8,5.0,1.0,0.8,1,2516.988,6,1833.694,7634.132,1633.567,466.7358,Horizontal,0.3592344,11.30001,-3.6407656,11.30001
2025-11-19 16:20:12.627,39,3,0,0,1,-5,6,5,6,8,4.0,-8,4.0,1.0,1.0,1,1915.233,6,1582.907,6916.845,1633.228,750.3357,Horizontal,-1.576002,11.35999,-5.576002,11.35999
2025-11-19 16:20:20.577,40,3,0,0,0,-5,6,5,6,8,4.0,-8,4.0,0.9,1.0,1,1632.991,5,1098.968,6250.218,1633.251,750.1221,Horizontal,-2.719564,11.35999,-6.719564,11.35999
2025-11-19 16:20:27.860,41,3,0,0,1,-5,6,5,6,8,2.5,-8,2.5,0.8,0.9,1,1349.294,6,1466.169,7199.981,1616.343,1566.864,Horizontal,-5.54026,11.40002,-1.54026,11.40002
2025-11-19 16:20:36.093,42,3,0,1,0,-5,6,5,6,8,3.0,-8,3.0,1.0,0.9,0,2500.136,6,1432.385,7817.197,1616.71,1200.378,Horizontal,4.14772,11.40002,8.14772,11.40002
2025-11-19 16:20:44.944,43,3,0,1,1,-5,6,5,6,8,2.5,-8,2.5,0.8,0.8,0,2382.338,3,899.4497,7616.106,1633.528,1550.201,Horizontal,2.888003,11.40002,6.888002999999999,11.40002
2025-11-19 16:20:53.610,44,3,0,1,1,-5,6,5,6,8,2.5,-8,2.5,0.9,0.8,1,2466.438,4,2366.284,9166.502,1633.489,1566.895,Horizontal,5.54026,11.40002,1.54026,11.40002
2025-11-19 16:21:03.809,45,3,0,0,0,-5,6,5,6,8,3.0,-8,3.0,0.8,0.8,0,1450.485,5,1949.582,7433.457,1633.229,1216.949,Horizontal,-2.312002,11.40002,-6.312002,11.40002
2025-11-19 16:21:12.294,46,3,0,0,0,-5,6,5,6,8,3.0,-8,3.0,1.0,1.0,0,2048.767,6,532.5544,6449.336,1616.886,1183.38,Horizontal,-2.280002,11.34002,1.719998,11.34002
2025-11-19 16:21:19.792,47,3,0,1,0,-5,6,5,6,8,2.5,-8,2.5,0.9,0.9,0,1449.118,5,2314.551,8016.488,1633.119,1550.018,Horizontal,2.856003,11.35002,-1.1439970000000002,11.35002
2025-11-19 16:21:28.842,48,3,0,0,0,-5,6,5,6,8,5.0,-8,5.0,0.8,1.0,1,2782.308,7,1132.772,7250.303,1616.76,483.5205,Horizontal,-2.709209,11.40001,1.290791,11.40001
2025-11-19 16:21:37.126,49,3,0,1,1,-5,6,5,6,8,3.5,-8,3.5,0.9,1.0,1,1032.239,5,1750.271,6550.49,1616.827,916.7786,Horizontal,0.4495995,11.31999,-3.5504005,11.31999
2025-11-19 16:21:44.726,50,3,0,0,1,-5,6,5,6,8,2.5,-8,2.5,1.0,1.0,1,1400.266,3,983.0996,6633.318,1616.817,1533.722,Horizontal,-2.824003,11.30002,1.1759970000000002,11.30002
2025-11-19 16:21:52.394,51,3,0,0,1,-5,6,5,6,8,5.0,-8,5.0,1.0,1.0,1,1067.941,6,1565.856,5899.449,1616.736,466.6748,Horizontal,-1.128003,11.30001,-5.128003,11.30001
2025-11-19 16:21:59.342,52,3,0,0,0,-5,6,5,6,8,4.0,-8,4.0,0.8,0.8,-1,2998.81,1,1649.681,8183.837,1600.136,766.6931,Horizontal,-1.608002,11.43999,-5.608002,11.43999
2025-11-19 16:22:08.576,53,3,0,1,0,-5,6,5,6,8,4.0,-8,4.0,1.0,0.8,1,1132.983,6,1299.188,6033.688,1599.85,766.7542,Horizontal,4.024763,11.43999,8.024763,11.43999
2025-11-19 16:22:15.643,54,3,0,1,0,-5,6,5,6,8,5.0,-8,5.0,0.8,0.9,0,2199.536,5,2132.622,7533.747,1633.537,483.49,Horizontal,0.3206805,11.40001,-3.6793195,11.40001
2025-11-19 16:22:24.227,55,3,0,0,1,-5,6,5,6,8,5.0,-8,5.0,0.9,0.9,1,1282.431,6,2333.162,6882.537,1616.644,483.8867,Horizontal,-1.160003,11.40001,2.8399970000000003,11.40001
2025-11-19 16:22:32.159,56,3,0,1,1,-5,6,5,6,8,2.5,-8,2.5,0.9,1.0,1,1966.688,6,1932.24,8149.927,1633.448,1533.447,Horizontal,0.5067888,11.30002,4.5067888,11.30002
2025-11-19 16:22:41.359,57,3,0,0,1,-5,6,5,6,8,4.5,-8,4.5,0.8,1.0,1,1549.209,5,1831.757,6683.257,1633.447,600.7385,Horizontal,-3.273018,11.40001,-7.273018,11.40001
2025-11-19 16:22:49.093,58,3,0,1,0,-5,6,5,6,8,3.0,-8,3.0,0.8,1.0,0,1948.979,5,1749.624,7583.374,1616.608,1183.746,Horizontal,-1.438091,11.34002,2.561909,11.34002
2025-11-19 16:22:57.726,59,3,0,0,0,-5,6,5,6,8,3.5,-8,3.5,0.8,1.0,1,1948.498,5,1349.125,6900.688,1616.955,966.6138,Horizontal,-4.964447,11.45999,-0.9644469999999998,11.45999
2025-11-19 16:23:05.676,60,3,0,1,1,-5,6,5,6,8,3.5,-8,3.5,0.9,0.9,1,1183.45,5,351.001,5268.001,1633.544,950.0122,Horizontal,1.896002,11.38999,-2.103998,11.38999
2025-11-19 16:23:11.992,61,3,0,1,1,-5,6,5,6,8,4.5,-8,4.5,0.9,0.8,1,1166.602,7,1565.583,6133.458,1633.482,616.6992,Horizontal,2.392762,11.40001,-1.6072380000000002,11.40001
2025-11-19 16:23:19.176,62,3,0,0,0,-5,6,5,6,8,3.0,-8,3.0,1.0,0.9,0,1432.943,5,1297.627,6583.564,1633.239,1183.838,Horizontal,-0.4743815,11.34002,3.5256185,11.34002
2025-11-19 16:23:26.810,63,3,0,1,0,-5,6,5,6,8,5.0,-8,5.0,0.8,0.8,0,1850.176,5,1182.647,6232.334,1616.797,483.3984,Horizontal,1.160003,11.40001,-2.8399970000000003,11.40001
2025-11-19 16:23:34.093,64,3,0,1,0,-5,6,5,6,8,3.5,-8,3.5,0.8,0.9,0,999.75,5,1616.761,6401.136,1616.239,950.9277,Horizontal,0.2845036,11.38999,-3.7154964,11.38999
2025-11-19 16:23:41.542,65,3,0,1,1,-5,6,5,6,8,3.0,-8,3.0,1.0,0.8,1,2099.869,6,899.7295,6900.292,1616.825,1200.256,Horizontal,6.092068,11.40002,2.0920680000000003,11.40002
2025-11-19 16:23:49.492,66,3,0,1,0,-5,6,5,6,8,3.5,-8,3.5,0.9,0.8,1,2116.38,5,1365.21,7216.273,1633.463,966.9189,Horizontal,3.573076,11.45999,-0.4269240000000001,11.45999
2025-11-19 16:23:57.742,67,3,0,0,1,-5,6,5,6,8,4.5,-8,4.5,1.0,0.9,1,2048.611,5,1399.349,6699.911,1633.502,583.4961,Horizontal,-0.4171923,11.31001,-4.4171923,11.31001
2025-11-19 16:24:05.476,68,3,0,1,1,-5,6,5,6,8,3.5,-8,3.5,1.0,0.8,1,2116.51,6,550.4595,6300.897,1616.739,966.6748,Horizontal,4.964447,11.45999,0.9644469999999998,11.45999
2025-11-19 16:24:12.826,69,3,1,0,1,-5,6,5,6,8,4.0,-8,4.0,0.9,0.9,1,1332.884,6,2099.823,8967.01,1633.438,716.98,Horizontal,-1.544002,2.604041,2.455998,2.604041
2025-11-19 16:24:22.825,70,3,1,1,0,-5,6,5,6,8,3.5,-8,3.5,0.8,0.9,0,1264.643,6,1599.259,6350.321,1633.443,666.8091,Horizontal,0.3065243,2.499221,4.3065243,2.499221
2025-11-19 16:24:30.209,71,3,1,1,0,-5,6,5,6,8,5.0,-8,5.0,0.8,0.8,0,1750.142,6,399.5801,5833.518,1616.681,883.4229,Horizontal,1.800002,2.510907,-2.199998,2.510907
2025-11-19 16:24:37.076,72,3,1,1,1,-5,6,5,6,8,5.0,-8,5.0,1.0,1.0,1,1632.441,6,633.0313,5916.781,1633.372,883.4839,Horizontal,1.800002,2.510907,-2.199998,2.510907
2025-11-19 16:24:44.043,73,3,1,0,0,-5,6,5,6,8,5.0,-8,5.0,0.9,0.9,0,2349.601,6,1333.06,7349.998,1633.558,883.5449,Horizontal,-1.800002,2.510907,-5.800002,2.510907
2025-11-19 16:24:52.442,74,3,1,1,1,-5,6,5,6,8,3.5,-8,3.5,1.0,0.8,1,1200.129,6,1066.368,5700.056,1633.396,666.9922,Horizontal,3.554922,2.499221,-0.4450780000000001,2.499221
2025-11-19 16:24:59.192,75,3,1,0,0,-5,6,5,6,8,3.5,-8,3.5,1.0,1.0,0,1149.402,6,1316.204,5933.704,1616.81,650.3296,Horizontal,-1.416003,2.676433,2.583997,2.676433
2025-11-19 16:25:06.175,76,3,1,1,0,-5,6,5,6,8,3.5,-8,3.5,1.0,0.9,0,1598.764,6,1100.69,6117.503,1616.576,667.1753,Horizontal,2.471189,2.499221,6.471189,2.499221
2025-11-19 16:25:13.342,77,3,1,0,1,-5,6,5,6,8,3.5,-8,3.5,1.0,0.8,1,1198.314,6,1416.003,5966.565,1616.701,650.2075,Horizontal,0.6289483,2.676433,4.6289483,2.676433
2025-11-19 16:25:20.342,78,3,1,1,0,-5,6,5,6,8,4.5,-8,4.5,0.9,1.0,0,1065.766,6,1382.102,5983.414,1600.136,816.7114,Horizontal,0.4381617,2.548866,-3.5618383,2.548866
2025-11-19 16:25:27.376,79,3,1,1,0,-5,6,5,6,8,5.0,-8,5.0,0.9,1.0,1,2332.629,4,533.0088,6550.509,1617.179,883.3618,Horizontal,0.4457869,2.510907,4.4457869,2.510907
2025-11-19 16:25:34.976,80,3,1,0,0,-5,6,6,6,8,5.0,-8,5.0,0.9,0.8,0,1033.118,5,1449.146,6066.333,1683.966,816.5283,Horizontal,0.1860588,2.510907,4.1860588,2.510907
2025-11-19 16:25:42.092,81,3,1,1,1,-5,6,5,6,8,4.5,-8,4.5,0.8,0.9,0,2366.234,5,1215.775,7032.713,1633.342,800.354,Horizontal,0.295514,2.548866,4.295514,2.548866
2025-11-19 16:25:50.159,82,3,1,0,0,-5,6,5,6,8,3.5,-8,3.5,0.8,0.8,0,1082.629,6,1465.725,5916.538,1600.118,666.9922,Horizontal,-1.448002,2.499221,2.551998,2.499221
2025-11-19 16:25:57.109,83,3,1,0,1,-5,6,5,6,8,3.0,-8,3.0,0.8,0.8,0,1900.193,6,1599.917,6716.417,1633.554,583.7402,Horizontal,-1.320003,2.594525,-5.320003,2.594525
2025-11-19 16:26:04.876,84,3,1,1,1,-5,6,5,6,8,4.5,-8,4.5,1.0,0.9,1,1432.787,6,1382.0,6433.625,1633.468,799.9878,Horizontal,2.905846,2.548866,-1.094154,2.548866
2025-11-19 16:26:12.359,85,3,1,0,1,-5,6,5,6,8,5.0,-8,5.0,1.0,0.8,1,1165.568,4,1615.849,6349.161,1616.721,883.4229,Horizontal,0.9885668,2.510907,4.9885668,2.510907
2025-11-19 16:26:19.759,86,3,1,0,1,-5,6,5,6,8,3.0,-8,3.0,0.8,1.0,0,2100.026,6,930.999,6266.499,1616.735,583.6182,Horizontal,-3.179049,2.594525,-7.179049,2.594525
