TrialStartTime,TrialNumber,Stage,Gravity,Target,ExpectedAnswer,LeftPosX,LeftPosY,RightPosX,RightPosY,LeftVelX,LeftVelY,RightVelX,RightVelY,LeftScale,RightScale,UserAnswer,AnswerTime,ConfidenceRating,ConfidenceTime,TotalTrialTime,OcclusionStartTimeMs,OcclusionHiddenDurationMs,FirstBoundaryType,TrueLandingX,TrueLandingY,FalseLandingX,FalseLandingY
2025-11-27 16:14:30.667,15,3,1,0,1,-5,6,5,6,8,3.0,-8,3.0,0.9,1.0,1,867.5494,5,1683.205,7916.689,1616.43,583.8623,Horizontal,-2.222815,2.594525,1.7771849999999998,2.594525
2025-11-27 16:14:39.634,16,3,1,0,1,-5,6,5,6,8,4.0,-8,4.0,1.0,0.8,1,599.355,6,483.4491,4649.605,1633.247,734.0698,Horizontal,0.7488211,2.604041,4.7488211,2.604041
2025-11-27 16:14:45.334,17,3,1,1,0,-5,6,5,6,8,2.5,-8,2.5,1.0,0.9,0,699.4102,7,316.9963,4384.074,1633.571,516.9678,Horizontal,2.036533,2.537301,6.036533,2.537301
2025-11-27 16:14:50.767,18,3,1,1,1,-5,6,5,6,8,2.5,-8,2.5,1.0,1.0,1,698.4808,6,667.1831,4534.792,1633.306,533.4778,Horizontal,1.224003,2.537301,5.224003,2.537301
2025-11-27 16:14:56.351,19,3,1,1,0,-5,6,5,6,8,4.5,-8,4.5,0.8,0.9,0,399.8909,7,382.7354,4414.657,1616.902,816.864,Horizontal,0.295514,2.548866,4.295514,2.548866
2025-11-27 16:15:01.801,20,3,1,1,1,-5,6,5,6,8,2.5,-8,2.5,0.9,0.9,1,567.1456,7,383.1235,4266.374,1634.013,516.7236,Horizontal,1.224003,2.537301,5.224003,2.537301
2025-11-27 16:15:07.101,21,3,1,0,0,-5,6,5,6,8,2.5,-8,2.5,0.8,0.8,0,566.6337,7,367.1361,4150.73,1633.301,533.5388,Horizontal,-1.224003,2.537301,2.7759970000000003,2.537301
2025-11-27 16:15:12.301,22,3,1,0,0,-5,6,5,6,8,2.5,-8,2.5,0.8,0.9,0,582.499,5,366.2517,4215.986,1600.039,533.2642,Horizontal,-2.130471,2.537301,-6.130471,2.537301
2025-11-27 16:15:17.550,23,3,1,0,0,-5,6,5,6,8,4.0,-8,4.0,1.0,1.0,0,599.9375,7,399.9448,4417.023,1616.812,717.2546,Horizontal,-1.544002,2.604041,-5.544002,2.604041
2025-11-27 16:15:23.017,24,3,1,0,1,-5,6,5,6,8,4.0,-8,4.0,0.9,0.8,1,648.1221,7,383.0851,4516.507,1617.146,733.2764,Horizontal,-0.3018056,2.604041,3.6981944,2.604041
2025-11-27 16:15:28.567,25,3,1,0,1,-5,6,5,6,8,3.0,-8,3.0,0.8,1.0,1,615.8152,7,316.4631,4299.885,1616.649,583.8928,Horizontal,-3.179049,2.594525,-7.179049,2.594525
