TrialStartTime,TrialNumber,Stage,Gravity,Target,ExpectedAnswer,LeftPosX,LeftPosY,RightPosX,RightPosY,LeftVelX,LeftVelY,RightVelX,RightVelY,LeftScale,RightScale,UserAnswer,AnswerTime,ConfidenceRating,ConfidenceTime,TotalTrialTime,OcclusionStartTimeMs,OcclusionHiddenDurationMs,FirstBoundaryType,TrueLandingX,TrueLandingY,FalseLandingX,FalseLandingY
2025-11-27 16:30:23.382,15,3,1,0,1,-5,6,5,6,8,3.0,-8,3.0,0.9,1.0,1,1348.953,4,1399.505,8016.958,1616.43,583.8623,Horizontal,-2.222815,2.594525,1.7771849999999998,2.594525
2025-11-27 16:30:32.432,16,3,1,0,1,-5,6,5,6,8,4.0,-8,4.0,1.0,0.8,0,1616.239,4,382.6663,5416.619,1633.247,734.0698,Horizontal,0.7488211,2.604041,4.7488211,2.604041
2025-11-27 16:30:38.899,17,3,1,1,0,-5,6,5,6,8,2.5,-8,2.5,1.0,0.9,0,1417.511,4,1249.25,5983.547,1633.571,516.9678,Horizontal,2.036533,2.537301,-1.963467,2.537301
2025-11-27 16:30:45.931,18,3,1,1,1,-5,6,5,6,8,2.5,-8,2.5,1.0,1.0,1,949.7651,4,949.8479,5167.066,1633.306,533.4778,Horizontal,1.224003,2.537301,-2.7759970000000003,2.537301
2025-11-27 16:30:52.149,19,3,1,1,0,-5,6,5,6,8,4.5,-8,4.5,0.8,0.9,1,1133.754,4,716.4337,5317.027,1616.902,816.864,Horizontal,0.295514,2.548866,4.295514,2.548866
2025-11-27 16:30:58.515,20,3,1,1,1,-5,6,5,6,8,2.5,-8,2.5,0.9,0.9,1,1900.175,3,1465.94,6683.409,1634.013,516.7236,Horizontal,1.224003,2.537301,5.224003,2.537301
2025-11-27 16:31:06.248,21,3,1,0,0,-5,6,5,6,8,2.5,-8,2.5,0.8,0.8,0,799.8904,-1,3016.357,7033.436,1633.301,533.5388,Horizontal,-1.224003,2.537301,2.7759970000000003,2.537301
2025-11-27 16:31:14.315,22,3,1,0,0,-5,6,5,6,8,2.5,-8,2.5,0.8,0.9,1,849.7278,4,1067.173,5201.267,1600.039,533.2642,Horizontal,-2.130471,2.537301,-6.130471,2.537301
2025-11-27 16:31:20.565,23,3,1,0,0,-5,6,5,6,8,4.0,-8,4.0,1.0,1.0,0,582.9319,4,916.498,4966.279,1616.812,717.2546,Horizontal,-1.544002,2.604041,2.455998,2.604041
2025-11-27 16:31:26.582,24,3,1,0,1,-5,6,5,6,8,4.0,-8,4.0,0.9,0.8,0,750.2983,4,1066.141,5316.797,1617.146,733.2764,Horizontal,-0.3018056,2.604041,3.6981944,2.604041
2025-11-27 16:31:32.932,25,3,1,0,1,-5,6,5,6,8,3.0,-8,3.0,0.8,1.0,0,948.4709,4,782.3933,5049.987,1616.649,583.8928,Horizontal,-3.179049,2.594525,-7.179049,2.594525
2025-11-27 16:31:39.032,26,3,1,1,1,-5,6,5,6,8,3.0,-8,3.0,0.9,0.9,1,1051.167,4,832.7471,5150.091,1616.626,599.9146,Horizontal,1.320003,2.594525,-2.679997,2.594525
2025-11-27 16:31:45.232,27,3,1,1,0,-5,6,5,6,8,2.5,-8,2.5,0.9,1.0,1,849.3997,4,832.2749,4866.744,1633.683,533.8135,Horizontal,0.4114734,2.537301,4.4114734,2.537301
2025-11-27 16:31:51.132,28,3,1,1,1,-5,6,5,6,8,4.0,-8,4.0,0.8,1.0,1,1831.891,4,2482.018,7717.081,1633.253,716.8884,Horizontal,-0.7488211,2.604041,-4.7488211,2.604041
2025-11-27 16:31:59.882,29,3,1,1,0,-5,6,5,6,8,4.5,-8,4.5,0.8,1.0,1,799.2449,4,931.4927,5366.618,1616.545,817.7795,Horizontal,-0.8686939,2.548866,3.1313060999999998,2.548866
2025-11-27 16:32:06.298,30,3,1,0,1,-5,6,5,6,8,4.5,-8,4.5,1.0,0.9,1,1033.743,5,1299.562,5900.094,1633.467,816.864,Horizontal,-0.4381617,2.548866,3.5618383,2.548866
2025-11-27 16:32:13.232,31,3,1,1,1,-5,6,5,6,8,4.0,-8,4.0,0.8,0.8,0,949.3916,4,816.4019,5199.746,1616.928,733.3679,Horizontal,1.576002,2.421134,5.576002,2.421134
2025-11-27 16:32:19.465,32,3,1,0,0,-5,6,5,6,8,3.0,-8,3.0,0.9,0.8,0,716.2683,4,916.9783,4950.76,1616.565,583.5266,Horizontal,-0.3128159,2.594525,3.6871841,2.594525
2025-11-27 16:32:25.465,33,3,0,0,0,-5,6,5,6,8,4.5,-8,4.5,0.9,0.8,1,882.1189,4,982.6699,7166.764,1633.436,616.6687,Horizontal,-0.311243,11.40001,-4.311243,11.40001
2025-11-27 16:32:33.665,34,3,0,1,1,-5,6,5,6,8,4.0,-8,4.0,0.9,0.9,1,719.4924,4,1050.221,5217.097,1633.446,750.0916,Horizontal,1.576002,11.35999,5.576002,11.35999
2025-11-27 16:32:39.932,35,3,0,1,0,-5,6,5,6,8,4.0,-8,4.0,0.8,0.9,1,1083.261,4,1066.899,5683.399,1616.737,750.3357,Horizontal,0.3002327,11.35999,4.3002327000000005,11.35999
2025-11-27 16:32:46.648,36,3,0,0,0,-5,6,5,6,8,4.5,-8,4.5,0.9,1.0,0,383.2197,4,682.9236,4416.83,1616.828,600.4028,Horizontal,-2.284908,11.40001,1.7150919999999998,11.40001
2025-11-27 16:32:52.115,37,3,0,0,1,-5,6,5,6,8,4.5,-8,4.5,1.0,0.9,0,515.8132,4,765.7021,4683.077,1633.607,583.3435,Horizontal,-0.4171923,11.31001,-4.4171923,11.31001
2025-11-27 16:32:57.831,38,3,0,0,1,-5,6,5,6,8,5.0,-8,5.0,1.0,0.8,0,399.8604,4,716.2505,4367.063,1633.567,466.7358,Horizontal,0.3592344,11.30001,-3.6407656,11.30001
2025-11-27 16:33:03.249,39,3,0,0,1,-5,6,5,6,8,4.0,-8,4.0,1.0,1.0,0,916.7234,4,766.7073,5165.988,1633.228,750.3357,Horizontal,-1.576002,11.35999,-5.576002,11.35999
2025-11-27 16:33:09.465,40,3,0,0,0,-5,6,5,6,8,4.0,-8,4.0,0.9,1.0,0,615.7029,4,699.3977,4766.46,1633.251,750.1221,Horizontal,-2.719564,11.35999,1.280436,11.35999
2025-11-27 16:33:15.282,41,3,0,0,1,-5,6,5,6,8,2.5,-8,2.5,0.8,0.9,0,1249.493,4,832.5496,6450.081,1616.343,1566.864,Horizontal,-5.54026,11.40002,-1.54026,11.40002
2025-11-27 16:33:22.765,42,3,0,1,0,-5,6,5,6,8,3.0,-8,3.0,1.0,0.9,0,1399.837,4,749.7251,6183.256,1616.71,1200.378,Horizontal,4.14772,11.40002,8.14772,11.40002
2025-11-27 16:33:29.998,43,3,0,1,1,-5,6,5,6,8,2.5,-8,2.5,0.8,0.8,1,1416.181,4,1166.397,6983.491,1633.528,1550.201,Horizontal,2.888003,11.40002,6.888002999999999,11.40002
2025-11-27 16:33:38.032,44,3,0,1,1,-5,6,5,6,8,2.5,-8,2.5,0.9,0.8,0,817.2188,4,682.6794,5783.43,1633.489,1566.895,Horizontal,5.54026,11.40002,1.54026,11.40002
2025-11-27 16:33:44.865,45,3,0,0,0,-5,6,5,6,8,3.0,-8,3.0,0.8,0.8,0,682.5159,4,766.1213,5383.121,1633.229,1216.949,Horizontal,-2.312002,11.40002,1.6879979999999999,11.40002
2025-11-27 16:33:51.298,46,3,0,0,0,-5,6,5,6,8,3.0,-8,3.0,1.0,1.0,0,1116.023,4,1066.663,6150.006,1616.886,1183.38,Horizontal,-2.280002,11.34002,-6.280002,11.34002
2025-11-27 16:33:58.481,47,3,0,1,0,-5,6,5,6,8,2.5,-8,2.5,0.9,0.9,0,899.6177,4,432.6548,5633.686,1633.119,1550.018,Horizontal,2.856003,11.35002,6.856002999999999,11.35002
2025-11-27 16:34:05.165,48,3,0,0,0,-5,6,5,6,8,5.0,-8,5.0,0.8,1.0,0,1166.783,4,798.6091,5133.047,1616.76,483.5205,Horizontal,-2.709209,11.40001,-6.7092089999999995,11.40001
2025-11-27 16:34:11.348,49,3,0,1,1,-5,6,5,6,8,3.5,-8,3.5,0.9,1.0,1,732.9236,4,649.054,5133.46,1616.827,916.7786,Horizontal,0.4495995,11.31999,-3.5504005,11.31999
2025-11-27 16:34:17.515,50,3,0,0,1,-5,6,5,6,8,2.5,-8,2.5,1.0,1.0,1,750.3372,4,432.9026,5483.309,1616.817,1533.722,Horizontal,-2.824003,11.30002,1.1759970000000002,11.30002
2025-11-27 16:34:24.031,51,3,0,0,1,-5,6,5,6,8,5.0,-8,5.0,1.0,1.0,1,699.2524,4,550.2976,4550.673,1616.736,466.6748,Horizontal,-1.128003,11.30001,2.871997,11.30001
