TrialStartTime,TrialNumber,Stage,Gravity,Target,ExpectedAnswer,LeftPosX,LeftPosY,RightPosX,RightPosY,LeftVelX,LeftVelY,RightVelX,RightVelY,LeftScale,RightScale,UserAnswer,AnswerTime,ConfidenceRating,ConfidenceTime,TotalTrialTime,OcclusionStartTimeMs,OcclusionHiddenDurationMs,FirstBoundaryType,TrueLandingX,TrueLandingY,FalseLandingX,FalseLandingY
2025-11-24 16:14:29.905,15,3,1,0,1,-5,6,5,6,8,3.0,-8,3.0,0.9,1.0,1,2232.474,6,316.7836,7966.19,1616.43,583.8623,Horizontal,-2.222815,2.594525,1.7771849999999998,2.594525
2025-11-24 16:14:38.921,16,3,1,0,1,-5,6,5,6,8,4.0,-8,4.0,1.0,0.8,0,1599.461,7,432.2911,5433.213,1633.247,734.0698,Horizontal,0.7488211,2.604041,4.7488211,2.604041
2025-11-24 16:14:45.404,17,3,1,1,0,-5,6,5,6,8,2.5,-8,2.5,1.0,0.9,-1,3016.455,-1,3016.886,9333.996,1633.571,516.9678,Horizontal,2.036533,2.537301,6.036533,2.537301
2025-11-24 16:14:55.771,18,3,1,1,1,-5,6,5,6,8,2.5,-8,2.5,1.0,1.0,1,899.9907,7,366.7559,4450.412,1633.306,533.4778,Horizontal,1.224003,2.537301,-2.7759970000000003,2.537301
2025-11-24 16:15:01.271,19,3,1,1,0,-5,6,5,6,8,4.5,-8,4.5,0.8,0.9,0,999.6091,7,416.3701,5066.933,1616.902,816.864,Horizontal,0.295514,2.548866,4.295514,2.548866
2025-11-24 16:15:07.388,20,3,1,1,1,-5,6,5,6,8,2.5,-8,2.5,0.9,0.9,1,1816.355,7,649.833,5700.552,1634.013,516.7236,Horizontal,1.224003,2.537301,-2.7759970000000003,2.537301
2025-11-24 16:15:14.139,21,3,1,0,0,-5,6,5,6,8,2.5,-8,2.5,0.8,0.8,0,1433.232,7,399.4136,5148.726,1633.301,533.5388,Horizontal,-1.224003,2.537301,2.7759970000000003,2.537301
2025-11-24 16:15:20.338,22,3,1,0,0,-5,6,5,6,8,2.5,-8,2.5,0.8,0.9,1,1333.055,7,414.3894,4966.827,1600.039,533.2642,Horizontal,-2.130471,2.537301,-6.130471,2.537301
2025-11-24 16:15:26.355,23,3,1,0,0,-5,6,5,6,8,4.0,-8,4.0,1.0,1.0,0,2349.737,7,498.6572,6233.032,1616.812,717.2546,Horizontal,-1.544002,2.604041,-5.544002,2.604041
2025-11-24 16:15:33.621,24,3,1,0,1,-5,6,5,6,8,4.0,-8,4.0,0.9,0.8,1,1083.729,7,366.1968,4933.791,1617.146,733.2764,Horizontal,-0.3018056,2.604041,-4.3018056,2.604041
2025-11-24 16:15:39.604,25,3,1,0,1,-5,6,5,6,8,3.0,-8,3.0,0.8,1.0,0,983.3333,7,284.512,4518.262,1616.649,583.8928,Horizontal,-3.179049,2.594525,-7.179049,2.594525
2025-11-24 16:15:45.171,26,3,1,1,1,-5,6,5,6,8,3.0,-8,3.0,0.9,0.9,0,1700.0,7,699.0645,5833.346,1616.626,599.9146,Horizontal,1.320003,2.594525,-2.679997,2.594525
2025-11-24 16:15:52.054,27,3,1,1,0,-5,6,5,6,8,2.5,-8,2.5,0.9,1.0,0,932.4087,7,415.8347,4583.116,1633.683,533.8135,Horizontal,0.4114734,2.537301,4.4114734,2.537301
2025-11-24 16:15:57.688,28,3,1,1,1,-5,6,5,6,8,4.0,-8,4.0,0.8,1.0,0,1133.466,7,366.6631,5016.819,1633.253,716.8884,Horizontal,-0.7488211,2.604041,-4.7488211,2.604041
2025-11-24 16:16:03.754,29,3,1,1,0,-5,6,5,6,8,4.5,-8,4.5,0.8,1.0,1,999.0425,7,399.3777,4933.815,1616.545,817.7795,Horizontal,-0.8686939,2.548866,-4.8686939,2.548866
2025-11-24 16:16:09.738,30,3,1,0,1,-5,6,5,6,8,4.5,-8,4.5,1.0,0.9,0,833.1233,7,349.7791,4800.561,1633.467,816.864,Horizontal,-0.4381617,2.548866,3.5618383,2.548866
2025-11-24 16:16:15.588,31,3,1,1,1,-5,6,5,6,8,4.0,-8,4.0,0.8,0.8,1,1383.948,7,316.2627,5117.013,1616.928,733.3679,Horizontal,1.576002,2.421134,-2.423998,2.421134
2025-11-24 16:16:21.753,32,3,1,0,0,-5,6,5,6,8,3.0,-8,3.0,0.9,0.8,1,1216.472,7,816.5444,5283.576,1616.565,583.5266,Horizontal,-0.3128159,2.594525,3.6871841,2.594525
2025-11-24 16:16:28.088,33,3,0,0,0,-5,6,5,6,8,4.5,-8,4.5,0.9,0.8,0,967.7361,7,349.4202,6700.045,1633.436,616.6687,Horizontal,-0.311243,11.40001,-4.311243,11.40001
2025-11-24 16:16:35.838,34,3,0,1,1,-5,6,5,6,8,4.0,-8,4.0,0.9,0.9,1,1250.505,7,633.1116,5366.58,1633.446,750.0916,Horizontal,1.576002,11.35999,-2.423998,11.35999
2025-11-24 16:16:42.238,35,3,0,1,0,-5,6,5,6,8,4.0,-8,4.0,0.8,0.9,0,1049.534,7,333.3958,4833.646,1616.737,750.3357,Horizontal,0.3002327,11.35999,4.3002327000000005,11.35999
2025-11-24 16:16:48.121,36,3,0,0,0,-5,6,5,6,8,4.5,-8,4.5,0.9,1.0,1,966.9583,7,482.7349,4733.016,1616.828,600.4028,Horizontal,-2.284908,11.40001,-6.284908,11.40001
2025-11-24 16:16:53.887,37,3,0,0,1,-5,6,5,6,8,4.5,-8,4.5,1.0,0.9,1,1165.859,7,299.9094,4766.597,1633.607,583.3435,Horizontal,-0.4171923,11.31001,-4.4171923,11.31001
2025-11-24 16:16:59.704,38,3,0,0,1,-5,6,5,6,8,5.0,-8,5.0,1.0,0.8,1,866.1067,7,416.1086,4566.827,1633.567,466.7358,Horizontal,0.3592344,11.30001,-3.6407656,11.30001
2025-11-24 16:17:05.304,39,3,0,0,1,-5,6,5,6,8,4.0,-8,4.0,1.0,1.0,1,1616.193,7,566.2979,5750.61,1633.228,750.3357,Horizontal,-1.576002,11.35999,-5.576002,11.35999
2025-11-24 16:17:12.104,40,3,0,0,0,-5,6,5,6,8,4.0,-8,4.0,0.9,1.0,0,782.5156,7,517.2649,4717.483,1633.251,750.1221,Horizontal,-2.719564,11.35999,1.280436,11.35999
2025-11-24 16:17:17.871,41,3,0,0,1,-5,6,5,6,8,2.5,-8,2.5,0.8,0.9,1,849.3164,7,283.0117,5417.23,1616.343,1566.864,Horizontal,-5.54026,11.40002,-1.54026,11.40002
2025-11-24 16:17:24.337,42,3,0,1,0,-5,6,5,6,8,3.0,-8,3.0,1.0,0.9,0,1249.761,7,533.6511,5650.214,1616.71,1200.378,Horizontal,4.14772,11.40002,8.14772,11.40002
2025-11-24 16:17:31.036,43,3,0,1,1,-5,6,5,6,8,2.5,-8,2.5,0.8,0.8,1,1749.771,7,332.28,6366.999,1633.528,1550.201,Horizontal,2.888003,11.40002,6.888002999999999,11.40002
2025-11-24 16:17:38.454,44,3,0,1,1,-5,6,5,6,8,2.5,-8,2.5,0.9,0.8,1,917.6719,7,300.0481,5583.392,1633.489,1566.895,Horizontal,5.54026,11.40002,1.54026,11.40002
2025-11-24 16:17:45.087,45,3,0,0,0,-5,6,5,6,8,3.0,-8,3.0,0.8,0.8,0,1065.887,7,399.5417,5433.761,1633.229,1216.949,Horizontal,-2.312002,11.40002,-6.312002,11.40002
2025-11-24 16:17:51.570,46,3,0,0,0,-5,6,5,6,8,3.0,-8,3.0,1.0,1.0,0,1566.401,7,299.8933,5783.237,1616.886,1183.38,Horizontal,-2.280002,11.34002,-6.280002,11.34002
2025-11-24 16:17:58.387,47,3,0,1,0,-5,6,5,6,8,2.5,-8,2.5,0.9,0.9,1,1783.534,1,999.6633,7116.788,1633.119,1550.018,Horizontal,2.856003,11.35002,6.856002999999999,11.35002
2025-11-24 16:18:06.554,48,3,0,0,0,-5,6,5,6,8,5.0,-8,5.0,0.8,1.0,1,883.1538,7,366.073,4533.386,1616.76,483.5205,Horizontal,-2.709209,11.40001,-6.7092089999999995,11.40001
