TrialStartTime,TrialNumber,Stage,Gravity,Target,ExpectedAnswer,LeftPosX,LeftPosY,RightPosX,RightPosY,LeftVelX,LeftVelY,RightVelX,RightVelY,LeftScale,RightScale,UserAnswer,AnswerTime,ConfidenceRating,ConfidenceTime,TotalTrialTime,OcclusionStartTimeMs,OcclusionHiddenDurationMs,FirstBoundaryType,TrueLandingX,TrueLandingY,FalseLandingX,FalseLandingY
2025-11-25 14:21:27.510,15,3,1,0,1,-5,6,5,6,8,3.0,-8,3.0,0.9,1.0,0,866.3571,-1,3016.553,9150.132,1616.43,583.8623,Horizontal,-2.222815,2.594525,-6.222815000000001,2.594525
2025-11-25 14:21:37.710,16,3,1,0,1,-5,6,5,6,8,4.0,-8,4.0,1.0,0.8,0,1466.31,7,2449.845,7366.908,1633.247,734.0698,Horizontal,0.7488211,2.604041,-3.2511789,2.604041
2025-11-25 14:21:46.127,17,3,1,1,0,-5,6,5,6,8,2.5,-8,2.5,1.0,0.9,-1,3016.636,1,1766.713,8000.432,1633.571,516.9678,Horizontal,2.036533,2.537301,6.036533,2.537301
2025-11-25 14:21:55.161,18,3,1,1,1,-5,6,5,6,8,2.5,-8,2.5,1.0,1.0,1,1183.573,7,550.0095,5083.572,1633.306,533.4778,Horizontal,1.224003,2.537301,5.224003,2.537301
2025-11-25 14:22:01.278,19,3,1,1,0,-5,6,5,6,8,4.5,-8,4.5,0.8,0.9,-1,3000.064,6,1016.297,7649.766,1616.902,816.864,Horizontal,0.295514,2.548866,-3.704486,2.548866
2025-11-25 14:22:09.960,20,3,1,1,1,-5,6,5,6,8,2.5,-8,2.5,0.9,0.9,1,2200.003,6,1316.225,6750.1,1634.013,516.7236,Horizontal,1.224003,2.537301,-2.7759970000000003,2.537301
2025-11-25 14:22:17.744,21,3,1,0,0,-5,6,5,6,8,2.5,-8,2.5,0.8,0.8,0,1699.627,7,1165.13,6116.692,1633.301,533.5388,Horizontal,-1.224003,2.537301,2.7759970000000003,2.537301
2025-11-25 14:22:24.910,22,3,1,0,0,-5,6,5,6,8,2.5,-8,2.5,0.8,0.9,0,2416.296,7,1816.196,7534.446,1600.039,533.2642,Horizontal,-2.130471,2.537301,1.869529,2.537301
2025-11-25 14:22:33.494,23,3,1,0,0,-5,6,5,6,8,4.0,-8,4.0,1.0,1.0,0,2749.435,7,580.9331,6766.746,1616.812,717.2546,Horizontal,-1.544002,2.604041,-5.544002,2.604041
2025-11-25 14:22:41.310,24,3,1,0,1,-5,6,5,6,8,4.0,-8,4.0,0.9,0.8,1,2332.999,7,682.5259,6467.276,1617.146,733.2764,Horizontal,-0.3018056,2.604041,-4.3018056,2.604041
2025-11-25 14:22:48.810,25,3,1,0,1,-5,6,5,6,8,3.0,-8,3.0,0.8,1.0,0,1916.841,7,882.6304,6167.193,1616.649,583.8928,Horizontal,-3.179049,2.594525,-7.179049,2.594525
2025-11-25 14:22:56.027,26,3,1,1,1,-5,6,5,6,8,3.0,-8,3.0,0.9,0.9,1,1349.633,7,497.1775,5216.834,1616.626,599.9146,Horizontal,1.320003,2.594525,-2.679997,2.594525
2025-11-25 14:23:02.294,27,3,1,1,0,-5,6,5,6,8,2.5,-8,2.5,0.9,1.0,0,1665.635,7,667.0225,5583.491,1633.683,533.8135,Horizontal,0.4114734,2.537301,-3.5885266,2.537301
2025-11-25 14:23:08.927,28,3,1,1,1,-5,6,5,6,8,4.0,-8,4.0,0.8,1.0,-1,2999.848,1,1849.77,8216.458,1633.253,716.8884,Horizontal,-0.7488211,2.604041,3.2511789,2.604041
2025-11-25 14:23:18.176,29,3,1,1,0,-5,6,5,6,8,4.5,-8,4.5,0.8,1.0,0,2183.387,6,848.855,6616.949,1616.545,817.7795,Horizontal,-0.8686939,2.548866,-4.8686939,2.548866
2025-11-25 14:23:25.826,30,3,1,0,1,-5,6,5,6,8,4.5,-8,4.5,1.0,0.9,1,1032.021,7,599.1802,5250.211,1633.467,816.864,Horizontal,-0.4381617,2.548866,3.5618383,2.548866
2025-11-25 14:23:32.110,31,3,1,1,1,-5,6,5,6,8,4.0,-8,4.0,0.8,0.8,1,2616.288,3,2399.498,8549.967,1616.928,733.3679,Horizontal,1.576002,2.421134,5.576002,2.421134
2025-11-25 14:23:41.694,32,3,1,0,0,-5,6,5,6,8,3.0,-8,3.0,0.9,0.8,0,2364.942,7,1333.184,7050.215,1616.565,583.5266,Horizontal,-0.3128159,2.594525,-4.3128159,2.594525
2025-11-25 14:23:49.777,33,3,0,0,0,-5,6,5,6,8,4.5,-8,4.5,0.9,0.8,0,1499.63,7,1882.541,8732.979,1633.436,616.6687,Horizontal,-0.311243,11.40001,3.688757,11.40001
2025-11-25 14:23:59.543,34,3,0,1,1,-5,6,5,6,8,4.0,-8,4.0,0.9,0.9,0,1766.601,7,1166.107,6517.294,1633.446,750.0916,Horizontal,1.576002,11.35999,5.576002,11.35999
2025-11-25 14:24:07.110,35,3,0,1,0,-5,6,5,6,8,4.0,-8,4.0,0.8,0.9,-1,3016.291,1,1066.659,7566.877,1616.737,750.3357,Horizontal,0.3002327,11.35999,-3.6997673,11.35999
2025-11-25 14:24:15.727,36,3,0,0,0,-5,6,5,6,8,4.5,-8,4.5,0.9,1.0,0,1701.028,7,1233.608,6201.015,1616.828,600.4028,Horizontal,-2.284908,11.40001,-6.284908,11.40001
2025-11-25 14:24:22.961,37,3,0,0,1,-5,6,5,6,8,4.5,-8,4.5,1.0,0.9,1,2183.473,6,1632.909,7150.128,1633.607,583.3435,Horizontal,-0.4171923,11.31001,3.5828077,11.31001
2025-11-25 14:24:31.160,38,3,0,0,1,-5,6,5,6,8,5.0,-8,5.0,1.0,0.8,-1,2999.972,2,1348.599,7516.912,1633.567,466.7358,Horizontal,0.3592344,11.30001,4.3592344,11.30001
2025-11-25 14:24:39.710,39,3,0,0,1,-5,6,5,6,8,4.0,-8,4.0,1.0,1.0,0,1066.806,5,2433.443,6966.412,1633.228,750.3357,Horizontal,-1.576002,11.35999,-5.576002,11.35999
2025-11-25 14:24:47.727,40,3,0,0,0,-5,6,5,6,8,4.0,-8,4.0,0.9,1.0,0,2783.304,5,2115.942,8366.442,1633.251,750.1221,Horizontal,-2.719564,11.35999,1.280436,11.35999
2025-11-25 14:24:57.143,41,3,0,0,1,-5,6,5,6,8,2.5,-8,2.5,0.8,0.9,0,2516.682,5,1214.849,7950.318,1616.343,1566.864,Horizontal,-5.54026,11.40002,-1.54026,11.40002
2025-11-25 14:25:06.127,42,3,0,1,0,-5,6,5,6,8,3.0,-8,3.0,1.0,0.9,1,3016.402,6,1233.001,8266.751,1616.71,1200.378,Horizontal,4.14772,11.40002,8.14772,11.40002
2025-11-25 14:25:15.443,43,3,0,1,1,-5,6,5,6,8,2.5,-8,2.5,0.8,0.8,-1,3016.836,1,1666.094,8950.094,1633.528,1550.201,Horizontal,2.888003,11.40002,6.888002999999999,11.40002
2025-11-25 14:25:25.443,44,3,0,1,1,-5,6,5,6,8,2.5,-8,2.5,0.9,0.8,1,1199.776,5,1265.468,6783.155,1633.489,1566.895,Horizontal,5.54026,11.40002,1.54026,11.40002
2025-11-25 14:25:33.260,45,3,0,0,0,-5,6,5,6,8,3.0,-8,3.0,0.8,0.8,1,1966.877,5,1616.83,7532.893,1633.229,1216.949,Horizontal,-2.312002,11.40002,-6.312002,11.40002
2025-11-25 14:25:41.843,46,3,0,0,0,-5,6,5,6,8,3.0,-8,3.0,1.0,1.0,1,2249.999,5,2099.207,8183.363,1616.886,1183.38,Horizontal,-2.280002,11.34002,-6.280002,11.34002
2025-11-25 14:25:51.060,47,3,0,1,0,-5,6,5,6,8,2.5,-8,2.5,0.9,0.9,0,1816.198,5,882.3569,7016.576,1633.119,1550.018,Horizontal,2.856003,11.35002,-1.1439970000000002,11.35002
2025-11-25 14:25:59.126,48,3,0,0,0,-5,6,5,6,8,5.0,-8,5.0,0.8,1.0,0,2266.241,5,2049.928,7483.428,1616.76,483.5205,Horizontal,-2.709209,11.40001,1.290791,11.40001
2025-11-25 14:26:07.660,49,3,0,1,1,-5,6,5,6,8,3.5,-8,3.5,0.9,1.0,0,1832.451,5,1750.849,7301.036,1616.827,916.7786,Horizontal,0.4495995,11.31999,4.4495995,11.31999
2025-11-25 14:26:16.009,50,3,0,0,1,-5,6,5,6,8,2.5,-8,2.5,1.0,1.0,1,2399.72,7,1966.795,8666.982,1616.817,1533.722,Horizontal,-2.824003,11.30002,-6.824002999999999,11.30002
2025-11-25 14:26:25.726,51,3,0,0,1,-5,6,5,6,8,5.0,-8,5.0,1.0,1.0,1,1316.492,7,899.6982,5433.136,1616.736,466.6748,Horizontal,-1.128003,11.30001,2.871997,11.30001
2025-11-25 14:26:32.210,52,3,0,0,0,-5,6,5,6,8,4.0,-8,4.0,0.8,0.8,1,1482.827,5,1416.432,6333.307,1600.136,766.6931,Horizontal,-1.608002,11.43999,-5.608002,11.43999
2025-11-25 14:26:39.576,53,3,0,1,0,-5,6,5,6,8,4.0,-8,4.0,1.0,0.8,0,1482.628,7,1449.245,6432.995,1599.85,766.7542,Horizontal,4.024763,11.43999,0.02476300000000009,11.43999
2025-11-25 14:26:47.043,54,3,0,1,0,-5,6,5,6,8,5.0,-8,5.0,0.8,0.9,1,2767.19,1,2099.288,8016.351,1633.537,483.49,Horizontal,0.3206805,11.40001,4.3206805,11.40001
2025-11-25 14:26:56.093,55,3,0,0,1,-5,6,5,6,8,5.0,-8,5.0,0.9,0.9,0,1366.51,1,2383.296,7000.109,1616.644,483.8867,Horizontal,-1.160003,11.40001,-5.160003,11.40001
2025-11-25 14:27:04.127,56,3,0,1,1,-5,6,5,6,8,2.5,-8,2.5,0.9,1.0,0,2600.767,6,1899.186,8700.436,1633.448,1533.447,Horizontal,0.5067888,11.30002,4.5067888,11.30002
2025-11-25 14:27:13.876,57,3,0,0,1,-5,6,5,6,8,4.5,-8,4.5,0.8,1.0,1,1699.979,1,2647.836,7649.899,1633.447,600.7385,Horizontal,-3.273018,11.40001,0.726982,11.40001
2025-11-25 14:27:22.559,58,3,0,1,0,-5,6,5,6,8,3.0,-8,3.0,0.8,1.0,0,2816.259,6,1117.29,7867.415,1616.608,1183.746,Horizontal,-1.438091,11.34002,-5.438091,11.34002
2025-11-25 14:27:31.459,59,3,0,0,0,-5,6,5,6,8,3.5,-8,3.5,0.8,1.0,0,1799.96,-1,3017.562,8567.999,1616.955,966.6138,Horizontal,-4.964447,11.45999,-0.9644469999999998,11.45999
2025-11-25 14:27:41.076,60,3,0,1,1,-5,6,5,6,8,3.5,-8,3.5,0.9,0.9,0,1282.644,6,199.6206,5266.746,1633.544,950.0122,Horizontal,1.896002,11.38999,5.896002,11.38999
2025-11-25 14:27:47.393,61,3,0,1,1,-5,6,5,6,8,4.5,-8,4.5,0.9,0.8,1,899.626,5,1532.508,5733.446,1633.482,616.6992,Horizontal,2.392762,11.40001,-1.6072380000000002,11.40001
2025-11-25 14:27:54.176,62,3,0,0,0,-5,6,5,6,8,3.0,-8,3.0,1.0,0.9,1,2133.313,5,2249.558,8333.558,1633.239,1183.838,Horizontal,-0.4743815,11.34002,-4.4743815,11.34002
2025-11-25 14:28:03.559,63,3,0,1,0,-5,6,5,6,8,5.0,-8,5.0,0.8,0.8,0,1632.959,6,1349.646,6183.459,1616.797,483.3984,Horizontal,1.160003,11.40001,-2.8399970000000003,11.40001
2025-11-25 14:28:10.793,64,3,0,1,0,-5,6,5,6,8,3.5,-8,3.5,0.8,0.9,1,1366.421,6,933.5254,5983.775,1616.239,950.9277,Horizontal,0.2845036,11.38999,4.2845036,11.38999
2025-11-25 14:28:17.825,65,3,0,1,1,-5,6,5,6,8,3.0,-8,3.0,1.0,0.8,1,1099.687,5,1466.178,6600.365,1616.825,1200.256,Horizontal,6.092068,11.40002,2.0920680000000003,11.40002
2025-11-25 14:28:25.476,66,3,0,1,0,-5,6,5,6,8,3.5,-8,3.5,0.9,0.8,0,2432.811,5,1333.203,7433.828,1633.463,966.9189,Horizontal,3.573076,11.45999,-0.4269240000000001,11.45999
2025-11-25 14:28:33.959,67,3,0,0,1,-5,6,5,6,8,4.5,-8,4.5,1.0,0.9,0,2150.238,5,1666.37,7216.87,1633.502,583.4961,Horizontal,-0.4171923,11.31001,-4.4171923,11.31001
2025-11-25 14:28:42.226,68,3,0,1,1,-5,6,5,6,8,3.5,-8,3.5,1.0,0.8,1,1965.037,5,2033.461,7800.711,1616.739,966.6748,Horizontal,4.964447,11.45999,0.9644469999999998,11.45999
2025-11-25 14:28:51.076,69,3,1,0,1,-5,6,5,6,8,4.0,-8,4.0,0.9,0.9,1,1150.778,7,900.0386,7567.351,1633.438,716.98,Horizontal,-1.544002,2.604041,-5.544002,2.604041
2025-11-25 14:28:59.675,70,3,1,1,0,-5,6,5,6,8,3.5,-8,3.5,0.8,0.9,1,1248.927,1,2382.993,7133.181,1633.443,666.8091,Horizontal,0.3065243,2.499221,4.3065243,2.499221
2025-11-25 14:29:07.859,71,3,1,1,0,-5,6,5,6,8,5.0,-8,5.0,0.8,0.8,0,1767.131,5,1383.358,6700.17,1616.681,883.4229,Horizontal,1.800002,2.510907,5.800002,2.510907
2025-11-25 14:29:15.592,72,3,1,1,1,-5,6,5,6,8,5.0,-8,5.0,1.0,1.0,1,2867.163,5,1299.185,7750.247,1633.372,883.4839,Horizontal,1.800002,2.510907,-2.199998,2.510907
2025-11-25 14:29:24.392,73,3,1,0,0,-5,6,5,6,8,5.0,-8,5.0,0.9,0.9,0,1632.742,7,1249.5,6533.5,1633.558,883.5449,Horizontal,-1.800002,2.510907,2.199998,2.510907
2025-11-25 14:29:31.959,74,3,1,1,1,-5,6,5,6,8,3.5,-8,3.5,1.0,0.8,-1,3016.015,1,1365.874,7882.811,1633.396,666.9922,Horizontal,3.554922,2.499221,7.5549219999999995,2.499221
2025-11-25 14:29:40.892,75,3,1,0,0,-5,6,5,6,8,3.5,-8,3.5,1.0,1.0,0,1317.041,7,1200.107,5984.607,1616.81,650.3296,Horizontal,-1.416003,2.676433,-5.416003,2.676433
2025-11-25 14:29:47.909,76,3,1,1,0,-5,6,5,6,8,3.5,-8,3.5,1.0,0.9,0,1649.811,6,1283.042,6366.542,1616.576,667.1753,Horizontal,2.471189,2.499221,-1.5288110000000001,2.499221
2025-11-25 14:29:55.308,77,3,1,0,1,-5,6,5,6,8,3.5,-8,3.5,1.0,0.8,1,750.2324,7,515.9307,4750.243,1616.701,650.2075,Horizontal,0.6289483,2.676433,4.6289483,2.676433
2025-11-25 14:30:01.092,78,3,1,1,0,-5,6,5,6,8,4.5,-8,4.5,0.9,1.0,-1,3001.547,1,1516.456,8033.519,1600.136,816.7114,Horizontal,0.4381617,2.548866,4.4381617,2.548866
2025-11-25 14:30:10.159,79,3,1,1,0,-5,6,5,6,8,5.0,-8,5.0,0.9,1.0,0,1617.005,7,683.0732,6016.261,1617.179,883.3618,Horizontal,0.4457869,2.510907,-3.5542131,2.510907
2025-11-25 14:30:17.209,80,3,1,0,0,-5,6,6,6,8,5.0,-8,5.0,0.9,0.8,0,866.3853,7,765.7739,5333.211,1683.966,816.5283,Horizontal,0.1860588,2.510907,4.1860588,2.510907
2025-11-25 14:30:23.592,81,3,1,1,1,-5,6,5,6,8,4.5,-8,4.5,0.8,0.9,1,1366.51,7,965.229,5816.479,1633.342,800.354,Horizontal,0.295514,2.548866,-3.704486,2.548866
2025-11-25 14:30:30.459,82,3,1,0,0,-5,6,5,6,8,3.5,-8,3.5,0.8,0.8,0,882.2319,7,699.3276,5083.828,1600.118,666.9922,Horizontal,-1.448002,2.499221,2.551998,2.499221
2025-11-25 14:30:36.592,83,3,1,0,1,-5,6,5,6,8,3.0,-8,3.0,0.8,0.8,1,1100.397,7,1382.881,5750.381,1633.554,583.7402,Horizontal,-1.320003,2.594525,-5.320003,2.594525
2025-11-25 14:30:43.375,84,3,1,1,1,-5,6,5,6,8,4.5,-8,4.5,1.0,0.9,1,1632.758,7,1282.591,6533.903,1633.468,799.9878,Horizontal,2.905846,2.548866,-1.094154,2.548866
2025-11-25 14:30:50.959,85,3,1,0,1,-5,6,5,6,8,5.0,-8,5.0,1.0,0.8,1,949.8857,7,1649.976,6317.101,1616.721,883.4229,Horizontal,0.9885668,2.510907,4.9885668,2.510907
2025-11-25 14:30:58.309,86,3,1,0,1,-5,6,5,6,8,3.0,-8,3.0,0.8,1.0,1,2315.232,5,2445.165,8099.228,1616.735,583.6182,Horizontal,-3.179049,2.594525,-7.179049,2.594525
