TrialStartTime,TrialNumber,Stage,Gravity,Target,ExpectedAnswer,LeftPosX,LeftPosY,RightPosX,RightPosY,LeftVelX,LeftVelY,RightVelX,RightVelY,LeftScale,RightScale,UserAnswer,AnswerTime,ConfidenceRating,ConfidenceTime,TotalTrialTime,OcclusionStartTimeMs,OcclusionHiddenDurationMs,FirstBoundaryType,TrueLandingX,TrueLandingY,FalseLandingX,FalseLandingY
2025-12-02 16:37:52.011,15,3,1,0,1,-5,6,5,6,8,3.0,-8,3.0,0.9,1.0,0,1998.276,7,483.2732,7849.898,1616.43,583.8623,Horizontal,-2.222815,2.594525,1.7771849999999998,2.594525
2025-12-02 16:38:00.893,16,3,1,0,1,-5,6,5,6,8,4.0,-8,4.0,1.0,0.8,1,2433.634,7,465.7273,6416.853,1633.247,734.0698,Horizontal,0.7488211,2.604041,4.7488211,2.604041
2025-12-02 16:38:08.360,17,3,1,1,0,-5,6,5,6,8,2.5,-8,2.5,1.0,0.9,-1,3016.686,7,582.272,6916.803,1633.571,516.9678,Horizontal,2.036533,2.537301,-1.963467,2.537301
2025-12-02 16:38:16.310,18,3,1,1,1,-5,6,5,6,8,2.5,-8,2.5,1.0,1.0,1,1398.969,7,499.9084,5166.908,1633.306,533.4778,Horizontal,1.224003,2.537301,5.224003,2.537301
2025-12-02 16:38:22.510,19,3,1,1,0,-5,6,5,6,8,4.5,-8,4.5,0.8,0.9,0,1132.894,7,382.2441,5033.65,1616.902,816.864,Horizontal,0.295514,2.548866,4.295514,2.548866
2025-12-02 16:38:28.594,20,3,1,1,1,-5,6,5,6,8,2.5,-8,2.5,0.9,0.9,1,1233.113,7,416.8408,4950.185,1634.013,516.7236,Horizontal,1.224003,2.537301,5.224003,2.537301
2025-12-02 16:38:34.576,21,3,1,0,0,-5,6,5,6,8,2.5,-8,2.5,0.8,0.8,0,2366.921,7,516.7075,6117.083,1633.301,533.5388,Horizontal,-1.224003,2.537301,-5.224003,2.537301
2025-12-02 16:38:41.744,22,3,1,0,0,-5,6,5,6,8,2.5,-8,2.5,0.8,0.9,0,1083.01,7,366.5176,4666.768,1600.039,533.2642,Horizontal,-2.130471,2.537301,1.869529,2.537301
2025-12-02 16:38:47.460,23,3,1,0,0,-5,6,5,6,8,4.0,-8,4.0,1.0,1.0,0,1950.08,7,615.1555,5966.343,1616.812,717.2546,Horizontal,-1.544002,2.604041,-5.544002,2.604041
2025-12-02 16:38:54.476,24,3,1,0,1,-5,6,5,6,8,4.0,-8,4.0,0.9,0.8,1,1733.352,7,466.8643,5617.021,1617.146,733.2764,Horizontal,-0.3018056,2.604041,3.6981944,2.604041
