TrialStartTime,TrialNumber,Stage,Gravity,Target,ExpectedAnswer,LeftPosX,LeftPosY,RightPosX,RightPosY,LeftVelX,LeftVelY,RightVelX,RightVelY,LeftScale,RightScale,UserAnswer,AnswerTime,ConfidenceRating,ConfidenceTime,TotalTrialTime,OcclusionStartTimeMs,OcclusionHiddenDurationMs,FirstBoundaryType,TrueLandingX,TrueLandingY,FalseLandingX,FalseLandingY
2025-12-09 10:10:01.617,15,3,1,0,1,-5,6,5,6,8,3.0,-8,3.0,0.9,1.0,0,982.5269,7,1049.964,7416.589,1616.43,583.8623,Horizontal,-2.222815,2.594525,-6.222815000000001,2.594525
2025-12-09 10:10:10.084,16,3,1,0,1,-5,6,5,6,8,4.0,-8,4.0,1.0,0.8,1,1715.855,7,416.4717,5550.284,1633.247,734.0698,Horizontal,0.7488211,2.604041,4.7488211,2.604041
2025-12-09 10:10:16.684,17,3,1,1,0,-5,6,5,6,8,2.5,-8,2.5,1.0,0.9,1,866.312,7,716.0056,4849.131,1633.571,516.9678,Horizontal,2.036533,2.537301,6.036533,2.537301
2025-12-09 10:10:22.566,18,3,1,1,1,-5,6,5,6,8,2.5,-8,2.5,1.0,1.0,1,2782.079,7,366.2656,6416.703,1633.306,533.4778,Horizontal,1.224003,2.537301,-2.7759970000000003,2.537301
2025-12-09 10:10:30.017,19,3,1,1,0,-5,6,5,6,8,4.5,-8,4.5,0.8,0.9,0,1082.315,7,617.4111,5184.13,1616.902,816.864,Horizontal,0.295514,2.548866,-3.704486,2.548866
2025-12-09 10:10:36.250,20,3,1,1,1,-5,6,5,6,8,2.5,-8,2.5,0.9,0.9,1,850.0488,7,648.3591,4750.297,1634.013,516.7236,Horizontal,1.224003,2.537301,-2.7759970000000003,2.537301
2025-12-09 10:10:42.050,21,3,1,0,0,-5,6,5,6,8,2.5,-8,2.5,0.8,0.8,0,816.709,7,533.0159,4599.984,1633.301,533.5388,Horizontal,-1.224003,2.537301,2.7759970000000003,2.537301
2025-12-09 10:10:47.684,22,3,1,0,0,-5,6,5,6,8,2.5,-8,2.5,0.8,0.9,0,899.8572,7,599.5874,4816.244,1600.039,533.2642,Horizontal,-2.130471,2.537301,1.869529,2.537301
2025-12-09 10:10:53.549,23,3,1,0,0,-5,6,5,6,8,4.0,-8,4.0,1.0,1.0,1,833.0693,7,600.6787,4834.21,1616.812,717.2546,Horizontal,-1.544002,2.604041,-5.544002,2.604041
2025-12-09 10:10:59.416,24,3,1,0,1,-5,6,5,6,8,4.0,-8,4.0,0.9,0.8,1,866.5747,7,349.6553,4683.312,1617.146,733.2764,Horizontal,-0.3018056,2.604041,3.6981944,2.604041
2025-12-09 10:11:05.150,25,3,1,0,1,-5,6,5,6,8,3.0,-8,3.0,0.8,1.0,0,565.9705,7,332.9941,4183.244,1616.649,583.8928,Horizontal,-3.179049,2.594525,-7.179049,2.594525
2025-12-09 10:11:10.366,26,3,1,1,1,-5,6,5,6,8,3.0,-8,3.0,0.9,0.9,1,2181.412,7,849.3892,6366.952,1616.626,599.9146,Horizontal,1.320003,2.594525,-2.679997,2.594525
2025-12-09 10:11:17.766,27,3,1,1,0,-5,6,5,6,8,2.5,-8,2.5,0.9,1.0,0,2381.143,7,332.9863,6049.986,1633.683,533.8135,Horizontal,0.4114734,2.537301,-3.5885266,2.537301
2025-12-09 10:11:24.850,28,3,1,1,1,-5,6,5,6,8,4.0,-8,4.0,0.8,1.0,1,1084.3,7,366.252,4999.596,1633.253,716.8884,Horizontal,-0.7488211,2.604041,-4.7488211,2.604041
2025-12-09 10:11:30.900,29,3,1,1,0,-5,6,5,6,8,4.5,-8,4.5,0.8,1.0,0,965.3657,7,250.5017,4833.627,1616.545,817.7795,Horizontal,-0.8686939,2.548866,-4.8686939,2.548866
2025-12-09 10:11:36.783,30,3,1,0,1,-5,6,5,6,8,4.5,-8,4.5,1.0,0.9,1,966.1536,7,332.8064,4934.213,1633.467,816.864,Horizontal,-0.4381617,2.548866,3.5618383,2.548866
2025-12-09 10:11:42.766,31,3,1,1,1,-5,6,5,6,8,4.0,-8,4.0,0.8,0.8,1,916.9768,7,366.6135,4800.082,1616.928,733.3679,Horizontal,1.576002,2.421134,-2.423998,2.421134
2025-12-09 10:11:48.599,32,3,1,0,0,-5,6,5,6,8,3.0,-8,3.0,0.9,0.8,1,798.3494,7,350.1038,4366.979,1616.565,583.5266,Horizontal,-0.3128159,2.594525,-4.3128159,2.594525
2025-12-09 10:11:54.017,33,3,0,0,0,-5,6,5,6,8,4.5,-8,4.5,0.9,0.8,0,1550.003,7,482.988,7465.957,1633.436,616.6687,Horizontal,-0.311243,11.40001,3.688757,11.40001
2025-12-09 10:12:02.516,34,3,0,1,1,-5,6,5,6,8,4.0,-8,4.0,0.9,0.9,1,2200.242,5,2065.916,7683.572,1633.446,750.0916,Horizontal,1.576002,11.35999,-2.423998,11.35999
2025-12-09 10:12:11.233,35,3,0,1,0,-5,6,5,6,8,4.0,-8,4.0,0.8,0.9,0,833.7158,7,466.9749,4817.193,1616.737,750.3357,Horizontal,0.3002327,11.35999,-3.6997673,11.35999
2025-12-09 10:12:17.099,36,3,0,0,0,-5,6,5,6,8,4.5,-8,4.5,0.9,1.0,0,1250.048,5,1282.765,5783.547,1616.828,600.4028,Horizontal,-2.284908,11.40001,1.7150919999999998,11.40001
2025-12-09 10:12:23.933,37,3,0,0,1,-5,6,5,6,8,4.5,-8,4.5,1.0,0.9,1,833.2729,6,481.0933,4566.687,1633.607,583.3435,Horizontal,-0.4171923,11.31001,3.5828077,11.31001
2025-12-09 10:12:29.533,38,3,0,0,1,-5,6,5,6,8,5.0,-8,5.0,1.0,0.8,0,833.5393,7,1032.252,5050.064,1633.567,466.7358,Horizontal,0.3592344,11.30001,-3.6407656,11.30001
2025-12-09 10:12:35.634,39,3,0,0,1,-5,6,5,6,8,4.0,-8,4.0,1.0,1.0,1,1299.426,6,1466.135,6298.917,1633.228,750.3357,Horizontal,-1.576002,11.35999,2.423998,11.35999
2025-12-09 10:12:42.966,40,3,0,0,0,-5,6,5,6,8,4.0,-8,4.0,0.9,1.0,0,1165.665,7,366.0427,5066.824,1633.251,750.1221,Horizontal,-2.719564,11.35999,1.280436,11.35999
2025-12-09 10:12:49.083,41,3,0,0,1,-5,6,5,6,8,2.5,-8,2.5,0.8,0.9,1,749.7012,7,1249.749,6250.249,1616.343,1566.864,Horizontal,-5.54026,11.40002,-1.54026,11.40002
2025-12-09 10:12:56.383,42,3,0,1,0,-5,6,5,6,8,3.0,-8,3.0,1.0,0.9,0,717.4194,7,633.0049,5283.13,1616.71,1200.378,Horizontal,4.14772,11.40002,0.14771999999999963,11.40002
