TrialStartTime,TrialNumber,Stage,Gravity,Target,ExpectedAnswer,LeftPosX,LeftPosY,RightPosX,RightPosY,LeftVelX,LeftVelY,RightVelX,RightVelY,LeftScale,RightScale,UserAnswer,AnswerTime,ConfidenceRating,ConfidenceTime,TotalTrialTime,OcclusionStartTimeMs,OcclusionHiddenDurationMs,FirstBoundaryType,TrueLandingX,TrueLandingY,FalseLandingX,FalseLandingY
2025-12-17 14:14:41.152,15,3,1,0,1,-5,6,5,6,8,3.0,-8,3.0,0.9,1.0,1,1283.023,7,1316.967,8016.983,1616.43,583.8623,Horizontal,-2.222815,2.594525,-6.222815000000001,2.594525
2025-12-17 14:14:50.218,16,3,1,0,1,-5,6,5,6,8,4.0,-8,4.0,1.0,0.8,1,2582.071,7,1799.313,7816.688,1633.247,734.0698,Horizontal,0.7488211,2.604041,4.7488211,2.604041
2025-12-17 14:14:59.068,17,3,1,1,0,-5,6,5,6,8,2.5,-8,2.5,1.0,0.9,0,1348.156,7,1032.677,5583.317,1633.571,516.9678,Horizontal,2.036533,2.537301,-1.963467,2.537301
2025-12-17 14:15:05.702,18,3,1,1,1,-5,6,5,6,8,2.5,-8,2.5,1.0,1.0,1,1449.78,7,666.2313,5433.31,1633.306,533.4778,Horizontal,1.224003,2.537301,-2.7759970000000003,2.537301
2025-12-17 14:15:12.168,19,3,1,1,0,-5,6,5,6,8,4.5,-8,4.5,0.8,0.9,1,1949.696,-1,2999.892,8450.283,1616.902,816.864,Horizontal,0.295514,2.548866,-3.704486,2.548866
2025-12-17 14:15:21.668,20,3,1,1,1,-5,6,5,6,8,2.5,-8,2.5,0.9,0.9,1,1298.849,7,849.9604,5383.617,1634.013,516.7236,Horizontal,1.224003,2.537301,-2.7759970000000003,2.537301
2025-12-17 14:15:28.102,21,3,1,0,0,-5,6,5,6,8,2.5,-8,2.5,0.8,0.8,0,2815.788,7,2432.957,8583.91,1633.301,533.5388,Horizontal,-1.224003,2.537301,-5.224003,2.537301
2025-12-17 14:15:37.734,22,3,1,0,0,-5,6,5,6,8,2.5,-8,2.5,0.8,0.9,0,1366.799,7,1266.094,5950.719,1600.039,533.2642,Horizontal,-2.130471,2.537301,1.869529,2.537301
2025-12-17 14:15:44.735,23,3,1,0,0,-5,6,5,6,8,4.0,-8,4.0,1.0,1.0,0,1382.932,5,349.3296,5199.392,1616.812,717.2546,Horizontal,-1.544002,2.604041,2.455998,2.604041
2025-12-17 14:15:50.985,24,3,1,0,1,-5,6,5,6,8,4.0,-8,4.0,0.9,0.8,1,2131.843,7,499.5642,6149.596,1617.146,733.2764,Horizontal,-0.3018056,2.604041,-4.3018056,2.604041
